; 33
caballo; 4
caballos; 1
cabaña; 18
cabe; 5
cabeceaba; 1
cabecera; 4
cabello; 23
caber; 1
cabeza; 242
cabezas; 14
cabezotas; 1
cabina; 5
cables; 3
cabo; 14
cabos; 1
cabra; 1
cabriolas; 1
cabía; 2
cacareando; 1
cacareó; 2
cachivaches; 1
cachorro; 2
cacofonía; 2
cada; 84
cadena; 1
cadenas; 1
cadencia; 2
caderas; 2
caducidad; 2
cadáveres; 1
cae; 1
caer; 59
caerse; 1
caerá; 1
caerán; 1
caeré; 1
caería; 1
café; 10
cago; 1
caiga; 1
caigan; 1
caimán; 1
caja; 21
cajas; 1
cajita; 1
cajones; 1
cajón; 2
calabaza; 9
calabazas; 1
calado; 2
calavera; 4
calcetines; 5
calcio; 1
calcular; 2
caldeando; 1
caldero; 5
caldero¡; 1
caldeó; 1
calendario; 3
calentaban; 1
calentar; 1
calentó; 1
calibraciones; 1
calibrada; 1
calibre; 1
calidad; 1
calidez; 2
caliente; 2
calientes; 2
califica; 1
calificaciones; 3
calificados; 1
caligrafía; 1
calla; 1
callada; 1
calladamente; 4
callado; 5
callar; 4
callara; 2
callarla; 1
callaron; 1
callarse; 1
calle; 5
callejón; 2
calles; 2
callos; 1
callosa; 1
calló; 2
calma; 8
calmada; 2
calmadamente; 1
calmar; 1
calmatormentas; 1
calor; 8
calurosamente; 2
caluroso; 1
calva; 5
calvo; 1
calzoncillos; 1
cama; 58
camarada; 1
camaradería; 1
camareros; 2
camarón; 1
camas; 14
cambia; 2
cambiaba; 3
cambiaban; 2
cambiado; 21
cambiados; 1
cambiamos; 1
cambian; 1
cambiando; 5
cambiante; 3
cambiar; 7
cambiarlo; 1
cambiarme; 1
cambiaron; 3
cambiarse; 1
cambiarás; 1
cambiazo; 1
cambio; 19
cambiársela; 1
cambió; 19
camerinos; 1
camina; 2
caminaba; 8
caminaban; 7
caminan; 1
caminando; 9
caminar; 11
caminaron; 1
caminatas; 1
camino; 69
caminos; 3
caminó; 4
camiones; 1
camionetas; 1
camisa; 14
camisas; 3
camiseta; 1
camisetas; 2
camisón; 1
camitas; 1
camión; 1
campamento; 1
campana; 1
campanas; 2
campanilla; 1
campaña; 4
campeonato; 2
campesinos; 2
campeón; 1
campo; 125
campos; 3
campus; 2
canal; 1
canalizándose; 1
canallas; 1
cancelan; 1
canción; 3
candado; 4
candelabro; 6
candelabros; 1
canopia; 2
canoso; 1
cansada; 3
cansadamente; 1
cansado; 9
cansinamente; 3
canso; 1
cantaban; 1
cantando; 7
cantante; 1
cantar; 4
cantarina; 1
cantarinas; 1
cante; 1
cantidad; 8
cantidades; 1
canto; 2
canturreaba; 1
cantó; 4
caos; 6
capa; 60
capaces; 5
capacidad; 4
capacidades; 2
capacita; 1
capas; 8
capaz; 19
capitana; 5
capitanes; 4
capitán; 6
capota; 1
capricho; 1
caprichos; 1
caprichosa; 1
caprichosamente; 1
capta; 2
captaban; 1
captado; 3
captamos; 1
captando; 1
captar; 6
captará; 1
captarían; 1
capto; 2
captura; 1
capturaba; 1
capturada; 1
capturado; 5
capturados; 4
capturarle; 1
captáis; 1
captó; 9
capucha; 5
capullo; 1
capítulo; 1
capítulos; 4
capó; 2
cara; 190
caracol; 4
caracteres; 1
característica; 4
caramelo; 3
caras; 14
carbones; 2
carbón; 1
carcajadas; 3
carcamal; 1
carecen; 1
carecer; 1
carencia; 1
carente; 1
carestías; 1
carey; 2
carga; 11
cargada; 1
cargadas; 1
cargado; 3
cargados; 1
cargando; 1
cargar; 1
cargas; 2
cargo; 7
cargos; 3
cargó; 1
caricatura; 8
caridad; 1
cariño; 3
cariñosa; 1
cariñosamente; 1
carmesí; 4
carne; 3
caro; 1
carpa; 4
carpas; 1
carraspeo; 2
carrera; 8
carreras; 2
carreta; 2
carretera; 3
carretillas; 1
carrito; 3
carritos; 1
carro; 1
carruaje; 5
carta; 18
cartas; 9
cartel; 1
cartera; 2
carácter; 2
casa; 49
casadamente; 1
casado; 2
casas; 8
cascarrabias; 1
caseras; 1
casi; 157
casilla; 1
casillero; 1
caso; 23
casos; 7
castañas; 1
castaño; 1
castellano; 1
castigada; 1
castigado; 1
castigarnos; 1
castigo; 6
castigos; 1
castigándote; 1
castillo; 62
castillos; 1
casual; 3
casualidad; 4
casualmente; 2
casucha; 1
casuchas; 1
casándose; 1
catalogado; 1
catedral; 1
categórica; 1
categóricas; 1
categórico; 1
catorce; 1
catre; 4
causa; 5
causando; 2
causar; 4
causaría; 2
causas; 2
cause; 1
causó; 1
cautelosa; 1
cautelosamente; 9
cauteloso; 1
caverna; 5
cavernas; 1
cayendo; 13
cayera; 2
cayeron; 9
cayó; 22
caza; 5
cazaba; 1
cazada; 1
cazador; 3
cazadora; 1
cazadores; 1
cazar; 2
cazas; 1
cazuelas; 1
caí; 1
caía; 5
caída; 5
caídas; 2
caído; 8
caídos; 5
caíste; 1
caña; 1
cañada; 1
cañas; 1
cañón; 3
cebo; 1
ceder; 1
cedería; 1
cedido; 1
cedieron; 1
cedió; 1
cegador; 2
cegadora; 2
cegados; 1
cegarla; 1
cegata; 1
ceggada; 1
ceguera; 1
cegándolo; 1
ceja; 9
cejas; 35
celda; 1
celebraba; 1
celebraban; 1
celebrado; 1
celebrarlo; 1
celebró; 1
celeste; 2
celos; 7
celoso; 2
cementerio; 1
cena; 28
cenando; 1
cenar; 8
ceniza; 1
censo; 1
centauro; 1
centauros; 1
centelleaba; 1
centelleaban; 3
centelleante; 2
centelleantes; 1
centellear; 1
centelleara; 1
centellearon; 4
centelleo; 1
centelleó; 1
centinela; 3
centinelas; 2
centrada; 1
central; 10
centraron; 1
centrarse; 1
centro; 44
centros; 1
centímetros; 13
cepillo; 1
cepillos; 1
cerca; 117
cercana; 13
cercanas; 3
cercano; 12
cercanos; 5
cercanías; 2
cerciorarse; 1
cerebro; 8
ceremonia; 3
ceremonial; 2
ceremonialmente; 1
ceremonias; 1
ceremoniosamente; 1
cerillas; 1
cerniéndose; 2
cernía; 2
cero; 3
cerraba; 5
cerraban; 3
cerrada; 11
cerradas; 5
cerrado; 5
cerrados; 2
cerradura; 6
cerraduras; 2
cerrando; 9
cerrar; 3
cerrara; 1
cerraran; 1
cerrarla; 1
cerrarlo; 1
cerraron; 4
cerrarse; 2
cerrojo; 14
cerrojos; 1
cerráramos; 1
cerró; 31
certeza; 3
certificado; 2
cerveza; 2
cervezas; 1
cesado; 1
cese; 1
cesta; 8
cetro; 1
ceño; 64
ceñuda; 1
chal; 4
chalado; 1
chalecos; 1
champiñones; 1
chamuscando; 1
chapoteo; 1
chaqueta; 1
chaquetas; 1
charada; 3
charco; 3
charla; 4
charlando; 3
charlaron; 1
charlatanes; 1
charlatán; 1
chasqueado; 1
chasqueando; 3
chasquearon; 3
chasqueó; 7
chasquido; 4
chasquidos; 2
chat; 1
chaval; 1
chica; 28
chicarrón; 5
chicas; 19
chicle; 1
chicles; 1
chico; 72
chicos; 76
chiflada; 2
chiflado; 3
chillaban; 1
chillado; 1
chillar; 3
chillido; 5
chillidos; 1
chillona; 2
chilló; 6
chimenea; 26
chirriaba; 1
chirriante; 1
chirriantes; 1
chirriar; 1
chirrido; 5
chirridos; 1
chispas; 5
chispeaba; 1
chispeando; 1
chispeantes; 2
chispearon; 1
chiste; 2
chivo; 2
chocando; 1
chocante; 1
chocar; 1
chocolate; 17
chocolateadas; 1
chocolates; 1
chocó; 2
choque; 1
chorrada; 1
chorradas; 1
chorreaba; 1
chorro; 1
chucherías; 2
chupado; 1
cicatriz; 1
ciclón; 3
ciega; 10
ciegamente; 2
ciegas; 2
ciegos; 3
cielo; 25
cielorraso; 1
cielos; 1
cien; 13
ciencia; 7
cieno; 1
ciento; 6
cientos; 15
científicos; 1
cierre; 4
cierres; 2
cierta; 14
ciertamente; 17
ciertas; 2
cierto; 98
ciertos; 4
cifra; 1
cima; 7
cimbreante; 1
cimentando; 1
cimentaría; 1
cimientos; 3
cinco; 23
cincuenta; 4
cinta; 3
cintas; 1
cintura; 5
cinturones; 1
circuito; 2
circuitos; 1
circular; 1
circulares; 1
circundante; 1
circundantes; 1
circunstancias; 15
circunvalar; 1
cita; 1
citando; 1
ciudad; 4
civilización; 2
ciénagas; 1
clamó; 1
clara; 7
claramente; 16
claras; 1
claro; 36
clase; 171
clases; 31
clavaba; 1
clavado; 2
clavaron; 1
clave; 2
clavó; 2
click; 1
clima; 3
climáticos; 1
club; 2
clubes; 1
clásica; 1
clásico; 1
clérigo; 1
co-directora; 1
coalición; 4
coaligados; 1
coaligaron; 1
coartada; 2
cobarde; 2
cobertizo; 22
cobertura; 2
cobraba; 1
cobraran; 1
cobrarte; 1
cobrará; 1
cobre; 5
cobró; 1
coche; 12
coches; 15
cochina; 1
cocina; 11
cocinado; 1
cocinas; 5
cocinándolo; 1
cocktel; 1
codazo; 2
codeando; 2
codearme; 1
codeándole; 2
codeándose; 1
codeó; 2
codicia; 1
codiciosamente; 1
codo; 7
codos; 4
cofre; 6
coge; 2
cogen; 1
coger; 6
cogerla; 1
cogerle; 1
cogerlo; 2
coges; 3
cogidas; 2
cogido; 7
cogidos; 1
cogiendo; 4
cogiera; 1
cogiste; 1
cogió; 18
cogí; 5
cogía; 2
cohete; 3
coincidencia; 5
coincidencias; 1
coincidimos; 1
coja; 1
cojamos; 1
cojeante; 1
cola; 9
colaban; 1
colación; 2
colada; 8
colapsaba; 1
colapsaban; 1
colaron; 1
colas; 1
colcha; 1
colchones; 1
colchón; 3
coleando; 2
colecciona; 1
colección; 1
colectivo; 3
colega; 15
colegas; 11
colegio; 20
coletilla; 1
colgaba; 11
colgaban; 4
colgado; 5
colgados; 1
colgando; 6
colgar; 2
colgara; 2
colgándose; 1
colgó; 3
colina; 2
colinas; 6
colisión; 1
colmillo; 1
colmo; 1
coloca; 2
colocaban; 2
colocación; 1
colocada; 3
colocadas; 1
colocado; 10
colocados; 8
colocan; 2
colocando; 3
colocar; 4
colocaran; 1
colocaron; 2
colocarse; 4
coloco; 2
colocándolo; 1
colocándolos; 1
colocándose; 5
colocándoselo; 2
colocó; 10
color; 25
coloreada; 1
colores; 7
coloretes; 1
coloridas; 1
colorido; 1
columna; 3
colándose; 1
coléricamente; 1
colérico; 1
comas; 1
combando; 1
combatir; 1
combinaban; 1
combinación; 2
combinada; 3
combinarse; 1
combustible; 1
combándolas; 1
come; 1
comedida; 2
comedor; 5
comen; 1
comencemos; 1
comencé; 3
comenta; 1
comentario; 3
comentarios; 4
comentó; 8
comenzaba; 6
comenzaban; 4
comenzado; 5
comenzando; 2
comenzar; 6
comenzaron; 13
comenzó; 44
comer; 4
comercio; 1
comerles; 1
comerse; 1
comerte; 1
comes; 1
cometa; 2
cometer; 2
cometido; 1
cometimos; 1
cometía; 1
comida; 15
comidas; 3
comido; 1
comidos; 1
comiendo; 4
comienza; 5
comiera; 2
comieran; 1
comieron; 1
comisura; 5
comisuras; 1
comité; 2
comió; 1
como; 1015
comodidad; 1
compacto; 2
compadecida; 1
comparación; 2
comparado; 1
comparar; 1
compararse; 1
comparte; 1
comparten; 1
compartido; 1
compartiendo; 1
compartimento; 1
compartimentos; 1
compartimiento; 13
compartimos; 2
compartir; 6
compartiremos; 1
compartía; 1
comparándolos; 1
compasivamente; 1
compasión; 1
compatibles; 1
compatriotas; 2
compañero; 15
compañeros; 37
compañía; 3
compensación; 2
competencia; 1
competente; 1
competiciones; 5
competición; 6
competidor; 2
competir; 7
competitivos; 2
compinchada; 1
compinche; 1
compinches; 1
complacerme; 1
complaceré; 1
complacida; 3
complacido; 4
complacidos; 1
complaciente; 1
complaciera; 2
complacía; 1
compleja; 2
complejo; 2
completa; 7
completada; 2
completado; 2
completamente; 43
completar; 4
complete; 1
completes; 1
completo; 9
complicaban; 1
complicada; 2
complicadas; 1
complicado; 10
complicados; 4
complot; 18
complots; 1
componían; 1
comporta; 1
comportamiento; 3
compostura; 5
comprado; 1
comprar; 1
compras; 2
compraste; 1
comprenda; 1
comprende; 6
comprenden; 1
comprender; 12
comprendería; 1
comprendido; 3
comprendiendo; 4
comprendiera; 1
comprendió; 19
comprendí; 1
comprensible; 1
comprensiva; 1
comprensión; 5
compres; 1
comprimió; 1
comprobada; 1
comprobado; 1
comprobando; 2
comprobar; 2
comprobarlo; 3
comprobé; 1
comprobó; 2
comprometerse; 3
comprueba; 1
compró; 3
compuesta; 2
compás; 2
comunes; 3
comunicación; 4
comunicar; 1
comunicarme; 1
comunicaron; 1
comunicarse; 1
comunidad; 9
comunidades; 1
comunión; 1
comértelas; 1
común; 67
con; 1766
concebible; 1
concebir; 1
concedida; 1
concedido; 1
concedidos; 1
concentraba; 1
concentración; 3
concentrarse; 1
concentró; 4
concepto; 5
conceptos; 3
concerniente; 1
concernía; 1
concesiones; 1
concesión; 1
concienzudamente; 1
concienzudo; 1
concierne; 1
concierto; 2
conciertos; 1
conciliador; 1
conciliar; 1
concilio; 1
concluido; 2
concluir; 1
conclusión; 3
concluyó; 2
concreta; 1
concurrido; 1
concurridos; 1
concursante; 1
concursos; 1
condenados; 1
condenará; 1
condenatorias; 1
condensada; 2
condensaron; 1
condensó; 1
condiciones; 3
condimentarlo; 1
conduce; 2
conducen; 2
conduces; 1
conducido; 7
conducidos; 1
conduciendo; 6
conducir; 8
conducirle; 1
conducirme; 1
conducirán; 2
conduciría; 1
conduciéndole; 1
conduciéndoles; 1
conduciéndose; 1
conducta; 2
conductor; 5
conductores; 1
conducía; 17
conducían; 2
condujera; 1
condujeron; 2
condujo; 17
conduzca; 1
conduzcan; 1
conectado; 1
conectan; 1
conectando; 2
conectar; 1
conectarse; 1
conecte; 1
conejo; 2
conejos; 1
conexiones; 3
conexión; 6
confabulación; 1
conferenciado; 1
conferenció; 1
confesar; 1
confiaba; 3
confiada; 3
confiadamente; 2
confiado; 8
confiamos; 2
confiando; 1
confianza; 10
confiar; 11
confiara; 1
confiaría; 1
confidencia; 2
confidencial; 1
confidencialidad; 2
confidentes; 1
confinada; 1
confinado; 1
confinadora; 1
confinados; 1
confirmación; 1
confirmando; 1
confirmaran; 1
confirmarla; 1
confirmó; 4
conflicto; 1
conflictos; 1
confluyeron; 1
conformidad; 1
confortable; 1
confortablemente; 1
confraternizar; 1
confrontaciones; 2
confrontación; 2
confunde; 3
confundida; 2
confundido; 3
confundir; 1
confundirse; 1
confundió; 1
confusa; 3
confusas; 2
confusión; 4
confuso; 6
confusos; 4
confía; 1
confían; 1
confíes; 1
confío; 4
congelación; 1
congelada; 2
congeladas; 1
congelado; 4
congelados; 2
congelante; 1
congeló; 1
congregaban; 2
congregado; 2
congregados; 1
congrégalos; 1
conjeturas; 1
conjunto; 6
conjuraba; 1
conjurada; 2
conjurado; 1
conjurados; 1
conjurar; 3
conjuró; 1
conlleva; 2
conmigo; 26
conmocionará; 1
conmoción; 3
conmovido; 1
conoce; 11
conocer; 4
conocerla; 2
conocerle; 1
conocerles; 1
conocerlo; 1
conocerme; 1
conoceros; 1
conocerse; 1
conocerte; 3
conoceríamos; 1
conoces; 6
conocida; 5
conocidas; 1
conocido; 18
conociendo; 1
conociera; 2
conocieran; 1
conocieron; 1
conocimiento; 14
conocimos; 1
conocisteis; 1
conociéndole; 1
conoció; 3
conocéis; 2
conocí; 3
conocía; 15
conozca; 3
conozcan; 1
conozcas; 1
conozco; 11
conquistado; 1
consabido; 1
consciencia; 2
consciente; 12
conscientes; 3
consecuencia; 1
consecuencias; 5
consecuentemente; 1
conseguido; 12
conseguimos; 3
conseguir; 22
conseguiremos; 2
conseguirla; 1
conseguirlas; 1
conseguirlo; 1
conseguirse; 1
conseguirá; 1
conseguiría; 1
conseguiríamos; 1
conseguiste; 1
conseguí; 4
conseguía; 3
conseguís; 1
consejero; 4
consejeros; 1
consejo; 7
consejos; 2
consentido; 1
conservado; 1
conservamos; 1
conservar; 6
conservara; 1
considega; 1
considera; 1
consideraba; 6
considerable; 1
considerablemente; 2
considerada; 1
consideradas; 1
considerado; 2
considerados; 2
consideramos; 1
considerando; 5
considerar; 3
consideraran; 1
consideraremos; 1
considerarlo; 2
considerarse; 2
consideraréis; 2
consideraría; 2
considero; 4
considerándolas; 1
considerándolo; 6
consideréis; 1
consideró; 13
consigan; 2
consigo; 10
consigue; 2
consiguen; 1
consiguiendo; 4
consiguiente; 4
consiguiera; 3
consiguieron; 2
consiguiéramos; 1
consiguió; 10
consiste; 2
consistentes; 1
consistir; 1
consistía; 2
consola; 3
consolado; 1
consoladoramente; 1
consolidado; 1
conspicuamente; 1
conspicuas; 1
conspiraciones; 3
conspiración; 17
conspirador; 2
conspiradora; 1
conspiradoramente; 2
conspiradores; 3
conspirar; 2
constante; 2
constantemente; 3
constantes; 1
constelaciones; 2
constelación; 1
consternación; 5
consternado; 1
constituía; 1
construcción; 3
constructiva; 1
construida; 1
construidos; 1
construimos; 1
construirse; 1
consuelo; 2
consultaba; 1
consulte; 1
consultó; 2
consumado; 1
consumarse; 1
consumirse; 1
contaba; 2
contactado; 1
contactar; 2
contacto; 5
contada; 1
contado; 18
contagioso; 1
contamos; 1
contando; 2
contar; 9
contarla; 1
contarle; 2
contarlo; 3
contarme; 1
contarnos; 3
contaron; 1
contarás; 1
contaré; 1
contaría; 1
contaste; 1
contemos; 1
contemplando; 2
contempló; 2
contenciosos; 1
contenedor; 1
contenedores; 1
contener; 3
contenerla; 2
contenida; 2
contenido; 5
conteniendo; 3
contenta; 1
contento; 4
contentos; 1
contenía; 5
contestar; 2
contestaré; 1
contestó; 15
contexto; 1
contiene; 1
contigo; 13
contigua; 1
continente; 2
contingencias; 3
continua; 1
continuaba; 12
continuaban; 1
continuación; 5
continuamente; 1
continuar; 11
continuara; 3
continuaran; 1
continuaron; 2
continuase; 1
continuaste; 1
continuó; 28
continúe; 3
contorsionaba; 1
contorsionaban; 1
contorsionante; 2
contorsionaron; 1
contorsionó; 1
contra; 112
contrabando; 2
contraconvocadores; 1
contracronológica; 1
contradecir; 2
contrafuertes; 1
contrahechizo; 1
contraluz; 2
contramaldición; 1
contramaleficios; 1
contraria; 2
contrario; 15
contrarrestados; 1
contrarrestó; 2
contraseña; 8
contraseñas; 1
contraste; 1
contratado; 1
contratados; 1
contrate; 1
contratiempos; 2
contrato; 6
contrató; 1
contraía; 1
contribuciones; 1
contribuyeron; 1
contribuía; 1
control; 21
controla; 1
controlaba; 1
controlada; 1
controladas; 1
controlado; 1
controlados; 1
controlan; 1
controlar; 8
controlarlo; 1
controles; 2
controló; 2
controvertido; 2
contundentemente; 1
contuvo; 9
contáis; 1
contáramos; 1
contármelo; 1
contároslo; 1
contárselo; 5
contártelo; 1
conté; 3
contó; 7
convencer; 4
convencerle; 2
convencernos; 1
convencerse; 1
convencerán; 1
convencido; 6
convencidos; 1
convenciones; 1
convencí; 1
convenga; 1
conveniencia; 1
conveniente; 6
convenientemente; 1
convergió; 1
conversacional; 1
conversaciones; 5
conversación; 27
conversado; 1
conversando; 1
convertido; 15
convertir; 2
convertirla; 1
convertirlo; 1
convertirse; 7
convertirte; 1
convertiría; 1
convertirían; 1
convertía; 2
convicciones; 1
convicción; 8
convierta; 1
convierte; 5
convincente; 4
convirtiendo; 3
convirtieran; 1
convirtieron; 1
convirtiéndolas; 1
convirtiéndome; 1
convirtiéndose; 4
convirtió; 12
convocado; 4
convocados; 3
convocando; 2
convocar; 3
convocarla; 1
convocarlas; 1
convocarle; 1
convocó; 1
coordenadas; 4
copa; 8
copas; 4
copia; 3
copiando; 1
copias; 1
copiosamente; 1
copos; 1
coquetea; 1
coquetear; 3
coraje; 2
corazones; 4
corazón; 45
corbata; 7
corbatas; 1
cordel; 3
cordero; 1
cordial; 1
cordialmente; 1
cordilleras; 1
cordura; 1
coreografiada; 1
coro; 11
corona; 3
coronación; 1
coros; 2
corporal; 1
corpulento; 2
corras; 1
correa; 1
correcta; 2
correctamente; 3
correcto; 9
correctos; 1
corredera; 1
corredor; 12
corredores; 2
corregir; 1
correo; 3
correos; 1
correr; 15
correrías; 2
corresponde; 1
correspondencia; 2
correspondiente; 1
correspondía; 2
correteando; 1
corretear; 1
corrido; 1
corriendo; 24
corriente; 8
corrientes; 3
corrieran; 1
corrieron; 7
corrigió; 2
corrió; 13
corrompidos; 1
corrompió; 1
corrupción; 2
corría; 11
corrían; 2
corta; 6
cortaba; 2
cortada; 2
cortadas; 1
cortado; 2
cortando; 2
cortante; 1
cortar; 3
cortara; 1
cortaron; 1
corte; 2
cortejo; 3
cortejos; 1
cortes; 1
corteses; 1
corteza; 1
cortina; 5
cortinajes; 2
cortinas; 2
corto; 12
cortos; 2
cortés; 8
cortésmente; 5
cortó; 2
cosa; 103
cosas; 131
cosida; 2
cosilla; 1
cosmos; 1
costa; 5
costado; 13
costados; 2
costilla; 1
costillas; 6
costras; 1
costumbre; 3
costumbres; 4
costó; 3
cotidianos; 2
cotorrear; 1
cotos; 1
crack; 3
crea; 4
creación; 2
creada; 1
creado; 4
creados; 2
creamos; 3
crean; 1
creando; 4
crear; 3
crearlo; 1
creas; 4
creativa; 1
creativas; 1
creativo; 1
creativos; 2
crece; 1
crecen; 1
crecer; 3
crecido; 11
creciendo; 4
creciente; 10
crecientemente; 1
crecientes; 2
creciera; 1
crecieron; 1
crecimiento; 3
creció; 6
crecí; 1
crecía; 4
crecían; 1
cree; 33
creemos; 2
creen; 10
creencia; 3
creencias; 1
creer; 29
creerle; 1
creerlo; 2
creernos; 1
creerse; 2
creerte; 1
creerá; 2
creerás; 1
creerían; 2
crees; 19
crema; 1
cremallera; 1
creo; 88
crepitó; 1
crepúsculo; 1
cresta; 1
creyendo; 2
creyera; 6
creyerais; 1
creyeran; 1
creyó; 8
crezca; 1
crezcan; 1
crezcas; 1
creéis; 3
creérmelo; 1
creérselo; 1
creí; 7
creía; 22
creíamos; 2
creían; 3
creías; 1
creído; 5
creímos; 1
creíste; 1
creó; 1
criado; 11
criaron; 1
criatura; 10
criaturas; 11
criminales; 2
crines; 1
cripta; 1
crisis; 1
cristal; 21
cristalera; 2
cristales; 5
criticar; 1
cromados; 2
cronómetros; 1
croó; 1
cruce; 1
cruces; 1
cruda; 2
crudeza; 1
crudo; 2
crueles; 1
cruento; 1
crujido; 6
crujientes; 1
crujieron; 3
crujir; 4
crujió; 3
crujían; 6
cruz; 1
cruzaba; 2
cruzaban; 2
cruzado; 4
cruzados; 1
cruzan; 1
cruzando; 9
cruzar; 6
cruzaron; 1
cruzándose; 2
cruzó; 9
cráneo; 2
cráneos; 1
cráter; 2
crédito; 2
créditos; 1
crédulos; 1
créeme; 3
crías; 1
crío; 6
críos; 3
crítica; 1
críticamente; 5
crítico; 1
cuadrada; 3
cuadradas; 5
cuadrados; 1
cuadro; 6
cuadros; 7
cual; 34
cuales; 10
cualificado; 3
cualquier; 82
cualquiera; 28
cuando; 480
cuanta; 1
cuantas; 3
cuanto; 19
cuantos; 7
cuarenta; 7
cuarta; 2
cuartel; 5
cuarto; 11
cuartos; 7
cuarzos; 1
cuatro; 28
cuatrocientos; 1
cubas; 1
cubierta; 17
cubiertas; 9
cubierto; 12
cubiertos; 1
cubo; 2
cubos; 3
cubren; 1
cubriendo; 2
cubriera; 1
cubrieron; 1
cubrir; 6
cubrirle; 1
cubrirse; 1
cubriéndola; 1
cubriéndolo; 1
cubriéndose; 1
cubrió; 7
cubrían; 1
cucarachas; 1
cucharón; 2
cuchicheando; 1
cuchillo; 1
cuclillas; 2
cuelan; 1
cuele; 1
cuelga; 1
cuello; 21
cuenca; 2
cuencas; 1
cuenco; 4
cuencos; 2
cuenta; 37
cuentan; 1
cuentas; 3
cuenten; 1
cuentes; 1
cuento; 5
cuentos; 5
cuerda; 2
cuerdas; 1
cuerdos; 1
cuerno; 2
cuernos; 2
cuero; 13
cuerpo; 18
cuerpos; 3
cuervos; 1
cuesta; 1
cuestan; 1
cueste; 3
cuestionable; 1
cuestionables; 3
cuestionado; 1
cuestionan; 1
cuestionar; 1
cuestiones; 1
cuestiono; 1
cuestionó; 1
cuestión; 46
cueva; 1
cuida; 1
cuidado; 19
cuidadosa; 3
cuidadosamente; 43
cuidadoso; 7
cuidadosos; 2
cuidamos; 1
cuidando; 5
cuidar; 1
cuidara; 1
culebreó; 1
culo; 2
culpa; 9
culpable; 1
culpablemente; 1
culpar; 4
culparlo; 1
culparme; 1
culparé; 1
culpo; 3
cultivadas; 1
cultivo; 1
cultura; 6
cultural; 1
culturas; 1
cumpleaños; 2
cumplido; 4
cumplidoramente; 1
cumpliendo; 1
cumplieran; 1
cumplir; 2
cumplí; 1
cupiese; 1
curativo; 1
curiosa; 3
curiosamente; 4
curiosidad; 23
curioso; 7
curiosos; 7
cursis; 1
cursiva; 1
curso; 14
cursos; 1
curtidos; 1
curva; 2
curvaba; 1
curvadas; 1
curvos; 1
curvándose; 1
curvó; 2
custodiaban; 1
custodio; 1
cuya; 5
cuyas; 2
cuyo; 9
cuyos; 4
cuál; 10
cuándo; 12
cuántica; 1
cuánticas; 1
cuánto; 2
cuántos; 1
cuéntale; 1
cuéntales; 1
cuéntanos; 1
cuéntaselo; 1
cálculo; 1
cálculos; 1
cálida; 4
cálidamente; 2
cálido; 3
cámara; 35
cámaras; 10
cándida; 1
cándido; 2
cánticos; 1
cáscara; 2
césped; 7
cínica; 1
cínico; 1
círculo; 5
círculos; 4
código; 1
cólera; 1
cómica; 1
cómicamente; 2
cómicas; 1
cómics; 1
cómo; 68
cómodamente; 1
cómodo; 6
cómplice; 1
cómplices; 2
cónico; 1
cónicos; 1
cósmicamente; 1
cúmulo; 1
cúmulos; 1
cúpula; 1
cúspide; 1
da; 8
daba; 13
daban; 2
dado; 32
dagas; 1
dama; 3
damas; 5
dan; 2
dando; 22
danza; 7
danzaba; 1
danzando; 2
danzar; 1
dar; 20
darle; 8
darme; 3
darnos; 1
darse; 6
darte; 3
dará; 3
darán; 1
daré; 1
daría; 2
das; 1
dañada; 2
dañadas; 1
dañar; 1
daño; 16
de; 9018
deambularon; 1
deba; 2
debacle; 1
debajo; 29
deban; 1
debas; 2
debate; 44
debates; 3
debatido; 1
debatiendo; 3
debatir; 2
debatirse; 1
debe; 36
debedía; 1
debemos; 11
deben; 11
deber; 7
deberes; 17
debería; 31
deberíamos; 6
deberían; 2
deberías; 6
debes; 5
debidamente; 1
debido; 4
debiera; 2
debieras; 1
debieron; 1
debilidad; 7
debilitarse; 1
debiéramos; 2
debió; 1
debo; 14
debí; 1
debía; 29
debían; 5
decanto; 1
decayendo; 1
decayó; 2
decente; 2
decepcionado; 3
decepcionando; 1
decepcionantemente; 1
decepcionará; 1
decepcionaría; 1
decida; 3
decide; 1
deciden; 1
decidida; 2
decididamente; 7
decidido; 15
decididos; 2
decidiendo; 1
decidiera; 1
decidieron; 2
decidir; 4
decidirse; 1
decidirá; 1
decidió; 18
decidme; 1
decido; 1
decidí; 3
decidían; 1
decimoquinta; 1
decimos; 1
decir; 188
decirle; 2
decirles; 2
decirlo; 14
decirme; 6
decirnos; 2
deciros; 1
decirse; 2
decirte; 3
decisión; 3
declaraciones; 1
declaración; 2
declarado; 1
declaró; 9
decorando; 2
decorarla; 1
decorativas; 1
decoro; 1
decreció; 1
decía; 26
decían; 4
decírmelo; 1
decírselo; 3
decís; 1
dedicaba; 1
dedicada; 1
dedicadas; 1
dedicado; 2
dedicando; 1
dedicarle; 1
dedicó; 2
dedo; 24
dedos; 26
deducciones; 1
deducción; 1
deducido; 1
defecto; 2
defectuosa; 1
defender; 3
defenderte; 1
defendiendo; 1
defensa; 2
defensas; 1
defensiva; 5
defensivos; 1
defensores; 1
deferencia; 1
deficiente; 1
define; 1
definen; 1
definición; 2
definido; 1
definidos; 1
definitiva; 2
definitivamente; 5
deis; 1
deja; 8
dejaba; 8
dejaban; 2
dejadas; 1
dejado; 18
