; 3426
caparazón; 2
capas; 16
capaz; 23
capciosas; 1
capital; 1
capitulación; 1
capitán; 1
captada; 1
captar; 1
captas; 1
capto; 1
captura; 2
capturada; 1
capturado; 7
capturados; 1
capturamos; 1
capturar; 3
capturarte; 1
capturaste; 1
capturó; 4
captó; 2
capucha; 4
capuchas; 3
capuchinos; 1
capítulo; 8
capítulos; 1
cara; 197
caracol; 2
caracoles; 1
característica; 1
características; 2
carada; 1
carapa; 1
caras; 26
carcajada; 5
carcajadas; 4
carcajeaba; 1
carcajeo; 1
carcajeó; 1
carcel; 1
carcelero; 1
carece; 2
carente; 1
carga; 2
cargaba; 3
cargada; 1
cargado; 1
cargados; 3
cargamento; 1
cargando; 4
cargar; 2
cargaron; 1
cargas; 2
cargo; 12
cargó; 4
cariño; 5
cariñosa; 2
cariñosamente; 2
carnada; 2
carne; 12
carnudo; 1
carpa; 21
carpeta; 1
carpetas; 1
carpetitas; 1
carrera; 7
carreras; 1
carrito; 9
carritos; 1
carro; 25
carros; 1
carruajes; 1
carta; 28
cartas; 6
cartel; 4
carteles; 4
carácter; 1
casa; 181
casa-duendes; 1
casado; 4
casados; 1
casar; 1
casara; 1
casaran; 2
casarme; 1
casaron; 1
casarse; 2
casarán; 1
casas; 20
cascada; 6
cascara; 1
casco; 2
cascos; 2
case; 2
caseros; 1
casi; 101
casi-estrangulamiento; 1
casi-fatales; 1
caso; 36
casos; 2
caspa; 1
castañeteando; 2
castellano; 4
castigado; 2
castigando; 2
castigar; 2
castigarlos; 1
castigarte; 1
castigaré; 1
castigo; 6
castigos; 2
castigó; 3
castillo; 67
castillo...Soy; 1
casual; 3
casualidad; 2
casualidades; 1
casucha; 1
casándose; 1
casó; 3
cataratas; 1
catastróficos; 1
catedral; 1
categoría; 1
catorce; 2
caucho; 1
causa; 6
causadas; 1
causado; 3
causando; 4
causar; 1
causarle; 1
causo; 1
causándole; 1
causó; 4
cautela; 4
cautelosamente; 3
cautivadora; 1
cautivo; 1
cavaba; 2
cavada; 1
cavado; 2
cavando; 2
caverna; 3
cavidad; 3
cavidades; 1
cavo; 1
cayendo; 18
cayera; 9
cayeron; 16
cayo; 9
cayó; 54
caza; 1
cazada; 1
cazados; 1
cazando; 2
cazar; 1
cazarían; 1
caía; 23
caían; 14
caída; 4
caído; 25
caídos; 4
cañas; 2
caño; 3
cañonazo; 1
caótica; 1
cediendo; 1
cedieron; 1
cegadora; 2
cegandode; 1
ceja; 1
cejas; 17
celda; 6
celebraciones; 2
celebración; 3
celebrada; 1
celebrar; 3
celoso; 1
cementerio; 12
cena; 9
cenar; 3
cenizas; 1
ceno; 1
centauro; 2
centauros; 5
centellantes; 1
centelleante; 2
centellear; 1
centellearon; 1
centelleo; 1
centinelas; 2
central; 3
centro; 15
centros; 1
centró; 1
centurias; 1
centímetro; 2
centímetros; 15
cepillo; 4
cera; 4
ceradura; 1
cerbeza; 1
cerca; 111
cercado; 1
cercados; 1
cercana; 15
cercano; 18
cercanos; 7
cercanía; 3
cercanías; 2
cercas; 1
cerdo; 5
cerebrito; 1
cerebro; 18
ceremonia; 2
ceremonias; 1
cerezo; 3
cerillos; 1
cerniendo; 1
cernía; 1
cerraba; 6
cerraban; 4
cerrada; 11
cerradas; 2
cerrado; 10
cerrados; 12
cerradura; 3
cerrando; 7
cerrandose; 1
cerrar; 13
cerrara; 2
cerraras; 1
cerrarle; 1
cerrarles; 1
cerraron; 10
cerrarse; 7
cerro; 5
cerrojo; 1
cerráramos; 1
cerré; 1
cerró; 34
certeza; 6
certezas; 1
cerveza; 3
cervezas; 3
cesaba; 1
cesaran; 1
ceso; 1
cesto; 2
ceño; 12
ceñuda; 1
ch-chico; 1
chal; 1
chalada; 1
chaleco; 3
chalecos; 1
chalet; 1
champagne; 3
champaña; 6
chamuscado; 2
chamuscó; 1
chancee; 1
chantajeado; 1
chapa; 1
chapado; 1
chaparrito; 1
chaqueta; 12
chaquetas; 2
charco; 8
charcos; 2
charlando; 3
charlas; 1
charmante; 1
chascó; 1
chasqueando; 1
chasqueo; 2
chasqueó; 1
chasquido; 2
chatarra; 1
chequearlos; 1
chica; 32
chicas; 9
chicle; 1
chico; 57
chicos; 11
chiflado; 1
chillaba; 3
chillaban; 2
chillando; 3
chillido; 3
chillidos; 2
chillo; 2
chillona; 4
chilló; 20
chimena; 1
chimenea; 21
chimeneas; 4
chirriante; 1
chirrido; 1
chirrió; 1
chisme; 1
chispas; 9
chispaso; 1
chispazo; 1
chispeando; 1
chispeante; 1
chispearon; 1
chisporroteante; 1
chiste; 3
chiste-dijo; 1
chistes; 1
chivatoscopio; 5
choca; 2
chocaba; 1
chocaban; 2
chocado; 3
chocando; 1
chocar; 2
chocaron; 1
choco; 1
chocolate; 1
chocolates; 1
chocó; 1
chocón; 1
choque; 2
choques; 1
chorreando; 1
chorro; 7
chorros; 2
choza; 2
chupada; 1
chupándose; 2
cicatrices; 7
cicatriz; 94
ciegamente; 1
ciegas; 1
ciego; 3
ciegos; 2
cielo; 42
cielos; 6
cien; 4
ciento; 2
cientos; 12
cierre; 1
cierren; 1
cierta; 4
ciertamente; 11
ciertas; 3
cierto; 45
ciertos; 4
cierva; 16
ciervo; 19
cifra; 1
cigarrillo; 1
cigarrillos; 1
cilindro; 1
cima; 7
cimientos; 1
cinco; 21
cincuenta; 3
cine; 2
cinta; 4
cintas; 1
cintura; 7
cinturas; 1
circulan; 2
circulando; 2
circular; 4
circulándose; 1
circundante; 2
circunstancia; 1
circunstancias; 2
ciruela; 1
ciruelo; 1
cita; 1
citada; 1
citado; 1
citas; 1
citó; 1
ciudad; 2
ciudades; 1
ciénaga; 1
clago; 1
clama; 2
clamor; 3
clamó; 2
clara; 17
claramante; 1
claramente; 30
claras; 4
claridad; 2
clarificarla; 1
claro; 51
claros; 1
clase; 10
clases; 5
clasificados; 1
clasificó; 1
claustrofóbica; 1
clavada; 1
clavadas; 1
clavado; 3
clavados; 2
clavar; 1
clavarle; 1
clave; 4
clavijas; 1
clavos; 1
clavándose; 1
clic; 5
clics; 1
clientes; 3
clima; 4
clips; 1
closet; 1
clásica; 1
cobarde; 8
cobardes; 2
cobardía; 1
cobertizo; 3
cobertura; 1
cobijas; 2
cobraron; 1
cobre; 2
cobrizos; 1
coche; 4
cochera; 1
cocida; 1
cocido; 1
cocina; 69
cocinando; 2
cocinar; 2
cocinas; 1
cocinó; 1
codicia; 3
codiciosas; 1
codo; 5
cogidas; 1
cogido; 1
cogiendo; 1
cogiera; 1
cogió; 8
coherentes; 1
coinciden; 1
coincidencia; 1
coincidía; 1
cojeando; 5
cojeó; 1
cojines; 1
cojín; 1
cola; 13
colaboradores; 2
colapsaba; 1
colapsado; 1
colapsar; 1
colapsaron; 1
colapsarse; 1
colapsó; 1
colas; 1
colcha; 1
colchón; 2
colección; 4
colega; 2
colegas; 1
colegio; 5
colgaba; 13
colgaban; 4
colgada; 2
colgado; 3
colgando; 14
colgante; 1
colgar; 1
colgaron; 1
colgarse; 1
colgándola; 1
colgó; 4
colina; 13
colinas; 5
colisionaron; 1
collage; 1
collar; 1
colmillo; 2
colmillos; 9
colmilludas; 1
colocaba; 1
colocadas; 2
colocado; 5
colocados; 7
colocando; 1
colocar; 3
colocarlo; 1
colocaron; 6
colocarse; 1
coloco; 3
colocándola; 1
colocándole; 1
colocándose; 2
colocó; 7
color; 43
colorado; 1
coloreado; 1
coloreo; 1
colores; 16
coloridas; 1
coloridos; 1
colosal; 1
coludido; 1
columnas; 2
columpiaban; 1
columpiarlo; 1
columpiarse; 2
columpio; 1
columpios; 3
colé; 1
coló; 2
colócale; 1
colócalo; 1
colór; 1
comadreja; 2
comandó; 1
combate; 2
combatiendo; 3
combatiente; 1
combatientes; 1
combatir; 1
combatiremos; 1
combativo; 1
combinación; 2
combinada; 1
combinado; 1
combinar; 2
comedor; 2
comentario; 3
comentarios; 2
comentarle; 1
comentándolo; 1
comentó; 1
comenzaba; 4
comenzaban; 1
comenzado; 7
comenzando; 1
comenzar; 2
comenzara; 1
comenzaron; 17
comenzó; 59
comer; 11
comercial; 1
comerciales; 1
comerciar; 1
comerlos; 1
comerse; 1
comerían; 1
comestibles; 1
cometas; 1
cometer; 2
cometerías; 1
cometido; 4
cometimos; 1
cometió; 2
comibles; 1
comida; 25
comidas; 1
comido; 6
comiences; 2
comiendo; 2
comienza; 2
comienzan; 1
comienzo; 2
comieron; 2
comillas; 1
comisura; 1
comisuras; 1
comió; 1
communicación; 1
como; 898
comodidades; 1
compadecerse; 1
compadezcas; 1
compara; 1
comparaba; 1
comparación; 2
comparada; 2
comparado; 4
comparas; 1
comparten; 1
compartida; 1
compartidas; 1
compartido; 1
compartiendo; 1
compartimiento; 4
compartimientos; 1
compartir; 3
compartirán; 1
compartiría; 1
compartió; 3
compartían; 5
comparó; 1
compasión; 2
compañero; 11
compañeros; 16
compañia; 1
compañía; 12
compensaba; 1
compensarlos; 1
compensaste; 1
competente; 1
competir...ninguno; 1
competía; 1
compilado; 1
compinche; 1
complace; 1
complacernos; 1
complacidos; 1
compleja; 2
complejas; 1
complejidad; 2
complejos; 1
completa; 14
completaba; 1
completadas; 1
completamente; 41
completamenteseguros; 1
completar; 2
completaría; 1
completas; 1
completo; 16
completos; 3
complicada; 1
complicado; 3
complicados; 1
complicando; 1
componga; 1
comporta; 1
comportamiento; 3
comportasen; 1
comporté; 2
comportó; 1
composición; 1
compostura; 1
comprado; 3
comprador; 1
compradores; 1
compran; 1
comprando; 1
comprar; 1
comprarse; 1
compre; 2
comprender; 2
comprenderlo; 2
comprendes; 1
comprendió; 5
comprendo; 1
comprendía; 1
comprensiva; 2
comprensivo; 1
comprensión; 6
compresora; 1
comprimió; 1
comprobado; 2
comprobando; 1
comprobar; 2
comprometido; 2
compré; 3
compuesta; 1
compuesto; 1
computadora; 1
compás; 1
compórtense; 1
comunicación; 1
comunicamos; 1
comunicar; 1
comunicara; 1
comunicarse; 3
comunicándose; 1
comunidad; 4
comunidades; 1
comérsela; 1
comía; 3
común; 7
con; 1751
concebido; 1
concede; 1
concedido; 1
concentración; 3
concentrado; 4
concentrados; 4
concentrara; 1
concentrarse; 5
concentrase; 1
concentrándose; 4
conceptos; 1
conciencia; 2
conciente; 3
concientes; 1
concienzudamente; 1
concisa; 1
concisamente; 1
concluir; 3
conclusiva; 1
conclusión; 3
concordando; 1
concretas; 1
concuerda; 1
concurrido; 1
condados; 1
condecoraciones; 1
condenada; 1
condenado; 1
condescendiente; 1
condiciones; 3
condición; 5
conduce; 1
conducidos; 1
conducir; 2
conduciremos; 1
conducta; 1
conductor; 2
conducía; 2
conducían; 2
condujo; 2
conectaba; 2
conectaban; 1
conectada; 1
conectado; 2
conectados; 1
conectar; 2
conectó; 1
conejitos; 1
conexiones; 2
conexión; 24
conferida; 1
conferido; 1
confesar; 1
confesion; 1
confesó; 2
confiaba; 5
confiaban; 1
confiables; 1
confiado; 4
confiados; 2
confianza; 11
confiar; 17
confiara; 1
confiaría; 1
confieso; 2
confinados; 1
confinamiento; 1
confirmado; 1
confirmar; 1
confirmo; 2
confirmó; 1
confiscar; 1
confiscaría; 1
confió; 3
conforme; 2
confortable; 1
confortablemente; 1
confortante; 1
confortarse; 1
confrontando; 1
confundida; 10
confundido; 15
confundidor; 1
confundidos; 4
confundir; 1
confundirse; 1
confundiéndolos; 1
confundió; 1
confundía; 2
confusión; 3
confusos; 2
confía; 4
confías; 1
confío; 3
congelada; 8
congeladas; 2
congelado; 11
congelados; 6
congelaron; 1
congelarse; 1
congele; 1
congelándome; 1
congelándose; 1
congeló; 1
congregado; 1
conjunta; 2
conjunto; 2
conjurado; 4
conjurando; 1
conjurar; 5
conjurase; 1
conjuró; 3
conmigo; 20
conmoción; 7
conmovedor; 1
conmovida; 1
conmovido; 1
conoce; 6
conocemos; 2
conocen; 3
conocer; 8
conocerla; 1
conocerle; 2
conocerlo; 2
conocería; 1
conocerían; 1
conoces; 8
conociamos; 1
conocida; 6
conocida...El; 1
conocido; 18
conocidos; 1
conociendo; 1
conociera; 2
conocieron; 1
conociese; 1
conocimiento; 7
conocimos; 2
conoció; 2
conocí; 3
conocía; 12
conocían; 5
conocías; 1
conozca; 2
conozco; 5
conquistada; 1
conquistado; 1
conquistadores; 1
conquistar; 3
conquistó; 1
consciencia; 1
consciente; 8
conscientes; 1
consecuencias; 1
conseguido; 7
conseguir; 8
conseguiremos; 1
conseguirlo; 1
conseguirá; 1
conseguiste; 1
conseguía; 1
consejos; 3
consentir; 1
consequiste; 1
conserva; 1
conservar; 1
conservarlo; 1
considera; 3
consideraba; 2
considerablemente; 1
consideración; 1
considerada; 1
consideradas; 1
considerado; 4
considerados; 1
consideran; 1
considerando; 2
considerarnos; 1
considerarse; 1
considerarán; 1
considerarían; 1
considero; 2
consideré; 1
consideró; 4
consiencia; 1
consiente; 2
consiga; 2
consigamos; 1
consigió; 1
consigo; 10
consigues; 1
consiguiendo; 1
consiguiente; 1
consiguiera; 2
consiguió; 3
consistía; 1
consistían; 1
consolado; 1
consolar; 2
consolarla; 1
consolarlo; 1
constante; 8
constantemente; 2
consternación; 1
constituye; 1
constructivo; 1
construida; 2
construidas; 1
construido; 1
construir; 1
construiremos; 1
construían; 1
consuelo; 2
consultarse; 1
consultó; 2
consumado; 1
consumido; 2
consumidos; 2
consumía; 5
conta; 1
contaba; 3
contactar; 1
contactarme; 1
contacto; 17
contado; 9
contados; 1
contagiaba; 1
contagiarlos; 1
contagioso; 1
contaminado; 1
contando; 4
contar; 5
contara; 2
contaras; 1
contarle; 5
contarles; 3
contarme; 2
contaron; 1
contarse; 1
contarte; 1
contaría; 1
contaste; 2
contemos; 1
contemplaba; 1
contemplación; 3
contemplando; 1
contemplar; 2
contemplándolo; 1
contempló; 4
contenedor; 4
contenendor; 1
contener; 5
contenerla; 2
contenerse; 2
contenga; 1
contenidas; 1
contenido; 4
contenidos; 4
conteniendo; 1
contenta; 3
contento; 9
contentos; 5
contenía; 4
contenían; 3
contestado; 2
contestar; 6
contestara; 1
conteste; 1
contestes; 1
contesto; 2
contestó; 15
contexto; 1
contiene; 3
contigo; 35
contigua; 1
contiguos; 1
contingente; 3
continua; 4
continuaba; 14
continuaban; 5
continuación; 2
continuado; 1
continuamente; 2
continuar; 14
continuara; 2
continuaron; 5
continuaría; 2
continuarían; 1
continuemos; 1
continuo; 10
continuó; 39
continúan; 4
continúe; 1
continúo; 3
contorneándose; 2
contorno; 1
contorsionada; 1
contra; 148
contra-encantamientos; 1
contraatacar; 1
contraatacaras; 1
contrabando; 1
contracción; 1
contradecir; 1
contradecirla; 1
contradiciendo; 1
contradigan; 1
contradijo; 1
contraerse; 1
contrajo; 1
contraria; 1
contrariada; 1
contrariarla; 1
contrario; 6
contrarrestar; 2
contraseña; 2
contraseñas; 1
contrastaba; 2
contrastando; 1
contraste; 1
contratar; 1
contrató; 1
contrayendo; 1
contraía; 1
contraída; 1
contraídas; 1
contribuciones; 1
contribución; 1
control; 22
controlable; 1
controlada; 3
controlado; 1
controlar; 7
controlarlo; 2
controlarlos; 1
controlarme; 1
controlarse; 1
controle; 1
controlándolos; 1
contusiones; 1
contuvo; 4
contárselo; 1
conté; 2
contó; 10
convencerlo; 1
convencerlos; 1
convencernos; 1
convencida; 2
convencidas; 1
convencido; 6
convenció; 1
conveniente; 1
conversaban; 1
conversaciones; 6
conversación; 8
convertido; 8
convertir; 1
convertiremos; 1
convertirla; 1
convertirse; 5
convertirían; 1
convertía; 1
convicción; 1
conviene; 1
convierta; 1
convincente; 2
convincentemente; 1
convino; 2
convirtiendo; 1
convirtiera; 2
convirtieron; 6
convirtiéndose; 1
convirtió; 7
convocado; 2
convocador; 1
convocarlo; 1
convocó; 1
convoquemos; 1
cooperemos; 1
cooperes; 1
coopero; 1
copa; 28
copas; 8
copia; 22
copiaron; 1
copias; 1
copiosamente; 2
copos; 2
coraje; 9
corazon; 1
corazon-Ellos; 1
corazones; 1
corazón; 64
corazón.-Potter; 1
corbatas; 1
corcho; 1
cordial; 1
cordones; 1
cordura; 1
coreadas; 1
corearon; 1
cornamenta; 1
corona; 8
coronas; 1
corpulencia; 1
corpulentos; 1
correa; 1
correcta; 5
correctamente; 5
correctas; 1
correcto; 17
correctos; 3
corredor; 36
corredores; 5
corren; 1
correos; 1
correr; 12
correron; 1
correrías; 1
corresponde; 1
correspondencia; 2
correspondió; 1
correspondía; 1
corresponsal; 1
corrian; 3
corrida; 1
corrido; 5
corriendo; 45
corriente; 4
corrientes; 1
corriera; 1
corrieron; 16
corrigió; 4
corrió; 28
corromper; 1
corrosivo; 1
corría; 17
corrían; 7
corta; 12
cortaba; 1
cortaban; 1
cortada; 4
cortado; 7
cortadora; 1
cortados; 1
cortando; 3
cortante; 5
cortar; 5
cortara; 1
cortarla; 1
cortarle; 1
cortaron; 1
cortas; 2
corte; 5
cortes; 2
cortesía; 2
corteza; 1
cortina; 2
cortinas; 16
corto; 8
cortos; 1
cortés; 2
cortésmente; 1
cortó; 4
cosa; 72
cosas; 108
cosas...sólo; 1
cosechando; 1
cosida; 1
cosquillas; 1
cosquilleo; 1
cosquilleó; 1
costa; 3
costaba; 1
costado; 13
costados; 1
costillas; 11
costo; 1
costumbre; 4
costumbres; 1
costó; 1
cotidiana; 1
cottage; 3
covardia; 1
crack; 7
cracker; 1
crea; 1
creaciones; 1
creación; 2
creada; 4
creado; 3
creador; 2
creadores; 1
crean; 1
creando; 3
crear; 3
creas; 3
creatura; 1
creaturas; 1
crece; 4
crecer; 5
crecidas; 1
crecido; 7
creciendo; 3
creciente; 5
crecimos; 1
creció; 1
crecía; 7
crecían; 6
credito; 1
cree; 19
creemos; 3
creen; 8
creencia; 3
creencias; 1
creer; 30
creerles; 2
creerlo; 5
creerme; 1
crees; 28
creia; 1
cremallera; 1
creo; 126
crepitaba; 2
crepitante; 1
crepuscular; 1
crepúsculo; 2
creyendo; 2
creyentes; 2
creyera; 1
creyeran; 1
creyeron; 1
creyó; 14
crezca; 1
creí; 4
creí...creí...creí; 1
creía; 18
creíamos; 1
creían; 3
creías; 2
creíble; 1
creído; 6
creímos; 2
creíste; 2
creó; 2
criado; 1
criados; 2
criando; 1
criatura; 18
criaturas; 9
crimen; 4
crimenes; 1
criminal; 1
crisparon; 2
cristal; 11
cristalina; 1
cristalinas; 1
criterio; 1
criticar; 1
cronometrar; 1
cruce; 1
crucial; 3
cruda; 2
crudas; 1
crudo; 1
cruel; 5
crueldad; 1
crueles; 1
crujido; 9
crujidos; 1
crujiente; 1
crujientes; 1
crujieron; 1
crujir; 2
crujió; 4
crujía; 3
cruz; 2
cruzaba; 1
cruzaban; 6
cruzadas; 2
cruzaddos; 1
cruzados; 4
cruzando; 3
cruzar; 3
cruzaron; 2
cruzo; 3
cruzándose; 1
cruzó; 8
cráneo; 4
cráneos; 1
créanme; 1
crédito; 3
cría; 1
crío; 1
crítica; 1
cuadrados; 1
cuadrante; 2
cuadro; 6
cuadros; 2
cual; 114
cuales; 25
cualidades; 4
cualquier; 72
cualquiera; 35
cuan; 2
cuando; 409
cuanta; 2
cuantas; 8
cuanto; 26
cuantos; 21
cuarta; 1
cuartas; 1
cuarto; 70
cuartos; 3
cuatro; 32
cubicuelo; 1
cubierta; 13
cubiertas; 6
cubierto; 13
cubiertos; 8
cubriendo; 5
cubrieron; 2
cubrir; 1
cubrirse; 1
cubriéndose; 1
cubrió; 8
cubría; 6
cubrían; 4
cubículo; 2
cubículos; 1
cucaracha; 2
cuchara; 4
cuchillo; 8
cuchillos; 7
cuclillas; 2
cuello; 56
cuellos; 2
cuencas; 2
cuenco; 2
cuenta; 133
cuenta---sólo; 1
cuentan; 1
cuentas; 4
cuenten; 1
cuento; 11
cuentos; 8
cuerda; 5
cuerdas; 11
cuerno; 19
cuernos; 4
cuero; 8
cuerpo; 84
cuerpos; 13
cuervo/torre; 1
cuestionado; 1
cuestionar; 1
cuestionario; 2
cuestión; 9
cueva; 11
cuidaba; 2
cuidado; 17
cuidados; 3
cuidadosamente; 19
cuidadoso; 7
cuidadosos; 1
cuidando; 4
cuidar; 5
cuidara; 1
cuidaran; 1
cuidarse; 1
cuidarán; 1
cuidas; 1
cuiden; 1
cuido; 1
culminantes; 1
culpa; 24
culpable; 4
culpables; 3
culpados; 1
culpar; 3
culparan; 1
culparla; 1
culpó; 2
cumpla; 2
cumplan; 1
cumplas; 4
cumple; 1
cumpleaños; 17
cumples; 1
cumplido; 2
cumplir; 6
cumplirse; 1
cuna; 2
cunado; 1
cunando; 1
cupiera; 1
cura; 1
curar; 1
curarnos; 1
curiosa; 3
curiosamente; 3
curiosas; 1
curiosear; 1
curiosidad; 9
curioso; 5
curiosos; 1
currículums; 1
curso; 5
curva; 3
curvaba; 1
curvaban; 3
curvada; 2
curvados; 2
curvas; 1
curveadas; 1
curvo; 2
curvos; 1
curvó; 2
custodia; 1
custodiaban; 1
custodiado; 2
custodiando; 1
cuttlebone; 1
cuya; 20
cuyas; 5
cuyo; 12
cuyos; 8
cuál; 10
cuáles; 2
cuándo; 9
cuánta; 3
cuánto; 8
cuántos; 2
cuéntame; 1
cuéntanos; 1
cuñada; 1
cuñado; 1
cálculo; 1
cálices; 5
cálida; 2
cálidamente; 1
cálidas; 1
cálido; 4
cáliz; 2
cállate; 1
cámara; 8
cárgalo; 1
cásate; 1
célebremente; 1
césped; 4
círculo; 16
círculos; 8
código; 1
códigos; 1
cólera; 2
cómico; 1
cómo; 95
cómoda; 5
cómodamente; 1
cómodo; 2
cómplice; 1
cómplices; 2
cúpula; 1
d; 2
d'ijo; 1
d-diadema; 1
d-diciendo; 1
d-dos; 1
da; 12
daba; 40
daban; 10
dada; 3
dado; 41
daga; 2
dagas; 4
dale; 1
damas; 2
dame; 2
damos; 1
dan; 8
dando; 20
dandole; 3
danzaba; 1
danzante; 1
danzó; 1
dar; 19
dardo; 1
daremos; 1
darle; 26
darles; 6
darme; 2
darnos; 6
darría; 1
darse; 15
darte; 4
dará; 3
darás; 1
daría; 4
das; 10
date; 1
dato; 2
datos; 2
dañada; 4
dañadas; 1
dañado; 2
dañamos; 1
dañarla; 1
dañarlo; 1
dañará; 1
dañaría; 1
daño; 16
daños; 1
de; 9815
de---de; 1
de-debió; 1
de-detener; 1
de.los; 1
deGodric; 2
deambulado; 1
deambulando; 1
debajo; 81
debajó; 1
debas; 3
debatiendo; 1
debatir; 1
debatiéndose; 1
debe; 46
debemos; 20
deben; 17
deber; 3
deberan; 1
deberia; 1
deberá; 2
deberás; 1
debería; 41
deberíamos; 18
deberían; 9
deberías; 7
debes; 17
debida; 1
debido; 17
debiera; 1
debieron; 2
debil; 1
debilidad; 3
debilidades; 1
debimos; 1
debiste; 4
debió; 26
debo; 22
debí; 4
debía; 48
debíamos; 2
debían; 10
debías; 2
decapitadas; 1
decenas; 1
decente; 1
decepcionada; 2
decepcionado; 4
decepcionarte; 1
decepción; 6
decia; 2
decida; 3
decide; 1
decides; 2
decidida; 1
decidido; 17
decidieron; 4
decidig; 1
decidimos; 1
decidir; 7
decidiste; 1
decidió; 10
decido; 1
decidí; 2
decidía; 2
decimos; 1
decimoséptimo; 1
decir; 150
decir...,-dijo; 1
decir...bueno; 1
decir...partes; 1
decir?-dijo; 1
decirle; 18
decirles; 8
decirlo; 5
decirme; 7
decirnos; 7
decirse; 2
decirte; 6
decisiones; 1
decisivo; 1
decisión; 12
declamar; 1
declaración; 2
declarado; 2
declararse; 1
declaró; 3
declinando; 1
decoraciones; 1
decoración; 1
decorado; 3
decorativamente; 1
decorativos; 1
decoró; 1
decrecido; 1
decreto; 1
decía; 42
decía:-Estoy; 1
decían; 6
decír; 1
decírtelo; 2
dedicaban; 2
dedicadas; 1
dedicado; 3
dedicados; 1
dedicar; 1
dedicó; 3
dedo; 30
dedos; 70
deduce; 1
deducir; 1
deduje; 1
dedujo; 3
deduma; 2
defectos; 1
defender; 3
defenderse; 5
defendido; 2
defendiendo; 1
defendí; 1
defensa; 7
defensas; 6
defensiva; 4
defensivamente; 1
defensivos; 2
defensor; 1
defensores; 3
deficiente; 1
definidos; 1
definir; 1
definitiva; 1
definitivamente; 6
definían; 1
deforme; 1
deformes; 1
defunción; 1
deja; 5
dejaba; 7
dejaban; 4
dejada; 1
dejado; 50
dejados; 1
dejalos; 1
dejame; 1
dejamos; 4
dejan; 1
dejando; 23
dejar; 34
dejara; 7
dejaremos; 2
dejarla; 2
dejarlas; 1
dejarle; 2
dejarlo; 4
dejarlos; 3
dejarme; 1
dejaron; 16
dejarse; 2
dejará; 6
dejarán; 1
dejaré; 1
dejaría; 5
dejaríamos; 1
dejas; 1
dejaste; 3
deje; 3
dejemne; 1
dejen; 1
dejes; 4
dejo; 28
dejándola; 2
dejándolas; 1
dejándole; 2
dejándolo; 4
dejándolos; 1
dejáramos; 1
dejásemos; 1
dejé; 6
dejó; 87
del; 1138
delago; 1
delantal; 4
delante; 33
delantera; 1
delatado; 1
delatara; 2
delataran; 1
delatarnos; 1
delatarse; 1
delataría; 2
delatemos; 1
delató; 1
deleitandose; 1
deleitándose; 2
delgada; 11
delgadas; 3
delgado; 9
delgados; 7
delgadísimo; 1
deliberadamente; 4
delicada; 3
delicadamente; 1
delicadeza; 1
delicado; 1
delicados; 1
delicia; 3
deliciosa; 1
deliciosas; 1
delicioso; 2
delineados; 1
delirando; 1
delito; 1
deluz; 1
dema-siado; 1
demacrada; 2
demacrado; 1
demandó; 1
demas; 4
demasiada; 4
demasiadas; 1
demasiado; 48
demasiados; 2
demente; 1
dementor; 1
dementores; 35
dementotes; 7
demiguise; 3
demo; 2
demoler; 1
demolido; 2
demonios; 4
demoraron; 1
demort; 1
demoró; 2
demostraba; 1
demostrado; 3
demostrando; 2
demostrar; 3
demostrara; 1
demostraron; 1
demostrarte; 1
demás; 31
den; 1
denle; 1
denme; 1
denotaba; 1
densa; 2
densamente; 1
densidad; 1
denso; 1
dentadas; 1
dentado; 1
dental; 1
dento; 1
dentro; 156
dentrás; 1
departamento; 2
departamentos; 1
depende; 3
dependido; 1
dependiente; 1
dependía; 2
deporte; 1
depositaba; 1
depositado; 2
depositaron; 1
deposito; 1
deprimentes; 1
deprimido; 3
deprisa; 2
depósito; 1
derecha; 22
derechas; 1
derecho; 21
derechos; 6
derrama; 1
derramaba; 1
derramado; 2
derramando; 1
derramar; 2
derramándose; 1
derramó; 2
derrapó; 1
derretirse; 1
derribado; 1
derribando; 2
derribándolo; 1
derritió; 2
derrocado; 1
derrocaríamos; 1
derrota; 2
derrotado; 5
derrotados; 1
derrotar; 5
derrotarla; 1
derrotarlo; 1
derroto; 4
derrotó; 3
derruida; 1
derrumbando; 1
derrumbaría; 1
derrumbo; 1
desabitado; 1
desaceleró; 1
desafiando; 1
desafiante; 4
desafiar; 1
desafortunada; 1
desafortunadamente; 1
desafortunado; 1
desafío; 4
desagrada; 2
desagradaba; 1
desagradable; 14
desagradablemente; 1
desagrado; 4
desahogó; 1
desajustado; 1
desalentado; 2
desaliñado; 1
desaliñados; 1
desangrado; 1
desanimado; 1
desanimados; 1
desaparecen; 1
desaparecer; 13
desaparecernos; 2
desaparecerte; 1
desaparecería; 1
desaparecido; 22
desapareciendo; 6
desapareciera; 5
desaparecieron; 7
desapareció; 19
desaparecía; 4
desaparecían; 1
desaparezcas; 1
desapariciones; 1
desaparición; 2
desapercibida; 1
desapercibido; 3
desaprobaba; 1
desaprobaciones; 1
desaprobación; 2
desaprobara; 1
desaprobatoria; 1
desaprueba; 1
desarmada; 1
desarmado; 2
desarmar; 2
desarmarlo; 1
desarme; 1
desarmé; 1
desarrolla; 1
desarrollaban; 1
desarrollado; 2
desastre; 3
desastrosa; 1
desataba; 1
desatar; 2
desató; 1
desayunador; 1
desayunar; 2
desayunaron; 1
