; 5793
aversión; 4
aves; 1
avientan; 1
aviones; 1
avisamos; 1
avisando; 1
avisarle; 1
avisarme; 1
avisaron; 2
avisarte; 1
avise; 1
aviso; 9
avisos; 3
avispa; 1
avisándole; 1
avisáramos; 1
avisé; 1
avivar; 1
ayer; 6
ayuda; 31
ayudaba; 3
ayudado; 1
ayudados; 1
ayudamos; 1
ayudan; 1
ayudando; 2
ayudante; 2
ayudantes; 1
ayudar; 38
ayudara; 3
ayudaremos; 1
ayudarla; 4
ayudarle; 5
ayudarles; 1
ayudarlo; 5
ayudarlos; 1
ayudarme; 2
ayudarnos; 2
ayudaron; 1
ayudaros; 1
ayudarse; 2
ayudarte; 5
ayudaré; 1
ayudaría; 2
ayudas; 1
ayudaste; 2
ayude; 2
ayuden; 1
ayudo; 1
ayudándola; 1
ayudándolo; 1
ayudó; 6
ayúdame; 2
ayúdenme; 1
azabache; 1
azar; 4
azorada; 1
azorado; 1
azotaba; 1
azotada; 1
azotado; 1
azotando; 1
azotar; 2
azotarlos; 1
azotándolo; 1
azul; 24
azulado; 1
azules; 12
azúcar; 5
añade; 1
añadido; 2
añadiendo; 2
añadir; 4
añadirse; 1
añadirte; 1
añadió; 26
añares; 1
añejo; 1
añicos; 2
añil; 1
año; 140
años; 101
aún; 146
b; 1
b-estado; 1
babeaban; 1
babeando; 2
bagatela; 1
bailaba; 1
bailaban; 5
bailando; 1
bailantes; 1
bailar; 3
bailara; 1
baile; 2
baja; 59
bajaba; 8
bajaban; 5
bajada; 2
bajado; 3
bajamos; 2
bajando; 32
bajar; 12
bajara; 1
bajaron; 10
bajarse; 1
bajaría; 2
bajarían; 1
bajas; 1
bajase; 1
baje; 1
bajen; 1
bajista; 1
bajita; 1
bajito; 1
bajo; 102
bajos; 1
bajándose; 1
bajó; 36
bala; 1
balaclava; 1
balanceaba; 2
balanceaban; 1
balanceando; 4
balanceándose; 5
balanzas; 1
balazo; 1
balbuceando; 5
balbuceó; 5
balcón; 2
balde; 1
ballesta; 7
ballet; 2
bamboleándose; 1
bamboleó; 1
banca; 1
banco; 16
bancos; 7
banda; 3
bandada; 2
bandas; 1
bandeja; 5
bandejas; 1
bandera; 3
bang; 1
banquete; 4
bar; 9
barajando; 1
barandilla; 1
barato; 2
barba; 18
barbas; 2
barbilla; 6
barbuda; 1
barbudo; 1
barbulló; 1
barman; 1
barniz; 1
barra; 5
barranco; 1
barrancos; 2
barras; 1
barredoras; 1
barrera; 3
barreras; 1
barricada; 1
barrido; 2
barriendo; 4
barrieron; 1
barril; 1
barrio; 1
barrió; 2
barro; 2
barros; 1
barroso; 1
barrotes; 1
barría; 1
barrían; 1
barullo; 1
base; 7
bases; 1
basilisco; 3
basta; 4
bastante; 125
bastantes; 4
bastar; 1
bastón; 5
basura; 22
basurero; 5
bata; 5
batalla; 7
batallar; 1
batallas; 1
batea; 1
bates; 2
batiendo; 5
batientes; 1
batió; 1
batía; 1
bayas; 1
bañada; 3
bañadas; 1
bañado; 1
baño; 8
baños; 5
baúl; 37
baúles; 9
beato; 1
beba; 1
bebas; 1
bebe; 2
beber; 6
beberse; 1
bebida; 13
bebido; 1
bebiendo; 3
bebieron; 1
bebió; 1
bebé; 22
bebía; 1
bebían; 1
begonias; 2
bella; 1
bellamente; 1
belleza; 4
bello; 1
bendición; 1
bendito; 1
beneficiados; 1
beneficiosos; 2
bengala; 1
benignamente; 1
berrinche; 1
besa; 2
besaba; 1
besada; 1
besado; 1
besados; 1
besamos; 1
besan; 2
besando; 2
besar; 2
besarla; 1
besaron; 1
besarse; 2
besaste; 1
beso; 5
bestia; 2
bestias; 4
bestiecillas; 1
besándose; 1
besó; 1
biblioteca; 14
bibliotecaria; 1
bicho; 1
bicicleta; 1
bicicletas; 1
bicolor; 1
bien; 432
bienestar; 1
bienvenida; 13
bienvenido; 3
bienvenidos; 2
bifurcada; 1
bigote; 5
bigotes; 1
bigotudo; 1
bilis; 2
billetera; 1
birló; 1
bistec; 14
bizqueaba; 1
blah; 3
blanca; 17
blancas; 7
blanco; 47
blanco-plateado; 1
blancos; 8
blandamente; 1
blandiendo; 3
blandió; 2
blando; 2
blanquecina; 2
blasfemias; 1
block; 3
bloque; 1
bloqueaba; 1
bloqueada; 1
bloqueado; 1
bloqueando; 4
bloquear; 6
bloquearlo; 1
bloqueaste; 1
bloqueos; 1
bloqueó; 1
bloquéenlo; 1
boba; 2
bobada; 1
boca; 140
bocadillos; 3
bocado; 3
bocados; 3
bocanada; 4
bocanadas; 1
bocas; 4
bocaza; 1
bochornosa; 1
bocota; 1
boda; 1
bofetada; 1
bog-standard; 1
bogies; 1
bola; 13
bolas; 3
boletos; 1
boletín; 1
bolita; 1
bolsa; 30
bolsas; 5
bolsillo; 31
bolsillos; 12
bolsita; 1
bolso; 13
bombardearon; 1
bombas; 4
bombeando; 1
bombilla; 1
bombillas; 1
bondadosamente; 1
bonificaciones; 1
bonita; 8
bonito; 5
bonitos; 1
boquiabierto; 5
boquiabiertos; 2
boquilla; 1
bordada; 1
bordado; 5
borde; 25
bordeaba; 1
bordeando; 1
bordes; 2
bordeó; 2
bordo; 3
borlas; 1
borracha; 1
borracho; 1
borrado; 2
borrar; 2
borraron; 1
borrosa; 4
borrosas; 3
borroso; 2
borrosos; 3
borrándole; 1
bosque; 5
bosquecillos; 1
bostezaba; 1
bostezando; 6
bostezaron; 1
bostezo; 7
bostezó; 7
botando; 2
botas; 1
bote; 6
botella; 18
botellas; 9
botellones; 1
botellón; 3
botes; 1
botones; 3
botín; 1
botón; 7
boutique; 1
boxeo; 2
bramando; 1
bramaron; 1
bramido; 3
bramó; 9
bravo; 1
brazada; 1
brazo; 68
brazos; 54
breve; 8
brevemente; 7
brillaba; 12
brillaban; 11
brillando; 17
brillante; 53
brillantemente; 6
brillantes; 20
brillar; 1
brillara; 1
brillaran; 1
brillaron; 4
brillo; 6
brillos; 2
brilló; 5
brincando; 2
brincar; 1
brincara; 1
brinco; 3
brincos; 1
brincó; 5
brindis; 1
brisa; 6
brizna; 1
broche; 1
broma; 14
bromas; 12
bromeando; 4
bromeo; 1
bromistas; 1
bromitas; 1
bronce; 2
bronceado; 1
brotaba; 1
brotaban; 1
brotado; 2
brotando; 2
brotar; 1
brote; 2
broten; 1
brotó; 1
bruces; 1
bruja; 70
brujas; 19
brujo; 1
brujos; 3
bruma; 1
brusca; 1
bruscamente; 39
brusco; 2
brutal; 3
brutales; 1
brutalidad; 1
brutalmente; 1
bu; 2
buceando; 1
budines; 1
budín; 1
buen; 47
buena; 53
buenas; 16
bueno; 112
buenos; 12
bufanda; 4
bufandas; 4
bufcarlof; 1
bufido; 1
bufidos; 2
bufó; 1
bufón; 2
buitre; 2
bujía; 1
buldog; 1
bullicioso; 1
bulto; 3
bultos; 2
burbuja; 4
burbujas; 3
burbujeante; 1
burla; 1
burlaban; 1
burlado; 3
burlan; 1
burlarme; 1
burlas; 4
burlesco; 1
burlona; 8
burlonamente; 9
burlonas; 2
burlándose; 4
burló; 2
burlón; 2
bus; 1
busca; 10
buscaba; 9
buscado; 4
buscador; 8
buscadora; 1
buscados; 1
buscan; 1
buscando; 44
buscar; 18
buscara; 3
buscaremos; 1
buscarlos; 1
buscarme; 1
buscaron; 1
buscarte; 2
buscaré; 2
buscaste; 1
buscándolo; 1
buscándonos; 1
buscó; 7
buses; 1
busques; 1
busto; 2
butaca; 5
buzones; 1
buzón; 2
bájalo; 1
básicas; 1
básico; 1
básicos; 2
búho; 16
búhos; 9
búsqueda; 6
c-cansada; 1
ca; 1
caballero; 3
caballete; 1
caballetes; 1
caballo; 26
caballos; 21
cabaña; 31
cabeceando; 7
cabecearon; 1
cabecera; 5
cabeceó; 5
cabellera; 1
cabello; 35
cabellos; 5
cabelludo; 1
cabeza; 350
cabezas; 43
cabezota; 1
cabina; 8
cabizbajo; 1
cabo; 7
cabos; 1
cabras; 1
cabían; 1
caca; 1
cacareadores; 1
cacareando; 1
cacareo; 1
cacareó; 2
cacería; 1
cacha; 1
cactus; 3
cada; 200
cadena; 5
cadenas; 8
cadáver; 3
cadáveres; 1
cae; 4
caen; 1
caer; 40
caerse; 1
caes; 1
café; 10
cafés; 2
caiga; 1
caja; 21
cajas; 5
cajones; 1
cajón; 3
calaban; 1
calabaza; 9
calabozo; 5
calamar; 2
calcetines; 6
calcetín; 3
calculador; 1
calculan; 1
calculo; 4
calculó; 1
caldera; 5
calderas; 2
caldero; 14
calderos; 6
calendario; 3
calentaba; 1
calentaban; 1
calentamiento; 1
calentando; 1
calentar; 1
calentara; 1
calidad; 1
calidez; 1
caliente; 19
calientes; 2
calificaciones; 9
calificada; 1
calificado; 1
calificados; 1
calla; 1
callaba; 2
callada; 8
calladamente; 16
callado; 2
callados; 4
callar; 2
callara; 1
callaron; 4
callaros; 1
callarás; 1
callas; 1
callase; 1
calle; 36
callejón; 24
calleron; 1
calles; 13
calló; 8
calma; 15
calmada; 7
calmadamente; 7
calmado; 6
calmando; 1
calmar; 4
calmara; 1
calmaron; 1
calmo; 1
calmó; 2
calor; 8
calorías; 1
calumnia; 1
calumniando; 1
calurosa; 2
calurosamente; 2
caluroso; 2
calva; 3
calvo; 4
calzoncillos; 1
cama; 121
camaleón; 1
camarada; 1
camas; 14
cambiaba; 3
cambiaban; 3
cambiada; 2
cambiadas; 1
cambiado; 16
cambiador; 1
cambian; 2
cambiando; 4
cambiar; 10
cambiara; 1
cambiarla; 1
cambiarnos; 1
cambiaron; 6
cambiarán; 2
cambiarás; 1
cambie; 3
cambio; 26
cambios; 5
cambiándonos; 1
cambié; 1
cambiémonos; 1
cambió; 11
camina; 1
caminaba; 14
caminaban; 9
caminado; 8
caminamos; 1
caminando; 31
caminar; 23
caminaran; 1
caminaron; 14
caminaría; 1
caminasteis; 1
caminata; 2
camino; 115
caminos; 2
caminéis; 1
caminó; 31
camisa; 3
camiseta; 5
camisón; 2
campamento; 3
campana; 19
campanada; 1
campanas; 1
campanilla; 1
campaña; 3
campo; 50
campos; 3
canal; 1
canales; 3
canasta; 2
canastas; 1
cancelada; 1
canceló; 1
canción; 11
candado; 1
candelabro; 2
candelabros; 1
candelero; 1
candente; 1
candidato; 2
cangrejo; 1
canoso; 1
cansaba; 1
cansada; 8
cansadamente; 2
cansado; 10
cansancio; 3
cansando; 1
cansinamente; 1
canta; 1
cantaban; 1
cantado; 1
cantamos; 2
cantando; 12
cantante; 2
cantar; 5
cantarina; 2
cantaron; 2
cantidad; 18
cantidades; 6
cantina; 3
cantinero; 6
canto; 7
canturreando; 1
canturrear; 1
caos; 3
capa; 37
capaces; 15
capacidad; 3
capacitado; 1
caparazón; 1
capas; 8
capaz; 32
capirotazos; 1
capitana; 1
capitanía; 1
capitulo; 1
capitán; 3
captado; 1
captar; 4
captaron; 1
capto; 1
captor; 3
captores; 1
capturada; 1
capturado; 3
capturados; 1
capturan; 1
capturar; 2
capturarlos; 1
capturaron; 1
capturó; 1
captó; 2
capucha; 5
capuchas; 3
capullo; 1
capítulo; 11
capítulos; 1
cara; 328
caracol; 2
caracoles; 2
característica; 1
características; 3
caramba; 1
caras; 26
caravana; 1
carbones; 1
carbonizado; 1
carcajada; 5
carcajadas; 7
carcajearon; 1
carcajeándose; 1
carcasa; 1
carcomidas; 1
carcáceas; 1
cardenal; 2
cardigan; 1
carecientes; 1
carencia; 2
carga; 7
cargaban; 1
cargada; 3
cargado; 3
cargados; 2
cargando; 5
cargar; 3
cargas; 1
cargo; 13
cargos; 11
cargó; 2
cariño; 7
cariñosa; 1
cariñosamente; 6
carnada; 1
carne; 19
carniceros; 1
carnosa; 1
carpa; 1
carpeta; 2
carraspeo; 1
carraspeó; 2
carrera; 16
carreras; 3
carrerilla; 2
carretera; 5
carrito; 1
carro; 8
carros; 3
carruaje; 9
carruajes; 9
carta; 69
cartas; 21
cartel; 11
carteles; 7
cartera; 3
carteras; 2
cartón; 1
carácter; 4
casa; 130
casaaaaa; 1
casados; 1
casar; 1
casas; 28
cascada; 1
casco; 2
cascos; 1
case; 1
casen; 1
caseta; 6
casi; 119
casillas; 1
caso; 56
casos; 1
castaño; 8
castellano; 1
castigado; 7
castigados; 2
castigando; 2
castigar; 4
castigarse; 2
castigarte; 1
castigarán; 1
castigo; 17
castigo.¡Oh; 1
castigos; 5
castiguen; 1
casual; 3
casualidad; 11
casualmente; 1
casucha; 1
casó; 2
catastrófico; 1
categoría; 1
categóricamente; 1
catorce; 5
catorceava; 1
catorceavo; 1
catástrofe; 2
caucho; 1
causa; 9
causaba; 1
causaban; 2
causada; 1
causadas; 1
causado; 7
causamos; 1
causan; 1
causando; 3
causar; 7
causara; 1
causarle; 2
causaron; 2
causarte; 1
causo; 2
causó; 5
cautamente; 1
cautela; 3
cautelosa; 1
cautelosamente; 8
cauteloso; 3
cautelosos; 1
cautivaba; 1
cautivos; 2
cautos; 1
caverna; 1
cavernosa; 1
cavernoso; 2
cayendo; 16
cayera; 3
cayeran; 1
cayeron; 4
cayéndole; 1
cayó; 65
caza; 5
cazador; 3
cazadora; 2
cazadoras; 1
cazar; 2
caía; 14
caían; 5
caída; 8
caído; 14
caídos; 2
caíste; 1
cañerías; 1
caño; 1
cañones; 2
caños; 1
cañón; 2
cebo; 1
cebolla; 3
cedebdo; 1
ceder; 1
cediendo; 1
cedió; 1
cedía; 1
cegaba; 1
cegarte; 1
cegándole; 1
cegó; 1
ceja; 3
cejas; 33
celador; 1
celda; 1
celebración; 4
celebrada; 1
celebrando; 1
celebrar; 1
celeridad; 1
celeste; 1
celestial; 1
celofán; 1
celos; 2
celosas; 1
celoso; 2
celosos; 1
cementerio; 7
cemento; 1
cena; 31
cenaba; 1
cenado; 1
cenando; 1
cenar; 9
cenaremos; 1
cenas; 1
ceniza; 3
cenizas; 5
censura; 1
centauro; 30
centauros; 33
centellaban; 1
centellas; 1
centelleando; 1
centelleo; 2
centelleó; 1
centena; 1
centenar; 2
centenares; 3
centenaria; 1
centimetros; 1
centrado; 1
central; 5
centrarse; 1
centro; 21
centró; 1
centurias; 1
centésima; 1
centímetro; 2
centímetros; 11
cepillaron; 1
cepillo; 1
cepilló; 1
cera; 1
cerbatana; 1
cerca; 151
cercana; 18
cercanas; 6
cercano; 26
cercanos; 4
cerciorarse; 1
cerco; 2
cercándole; 1
cerdito; 2
cerdo; 5
cerdosa; 1
cereal; 1
cereales; 1
cerebral; 1
cerebro; 41
cerebros; 10
ceremonias; 1
cereza; 1
cero; 5
cerraba; 9
cerraban; 1
cerrada; 15
cerradas; 5
cerrado; 12
cerrados; 9
cerradura; 10
cerraduras; 2
cerrando; 23
cerrar; 16
cerrara; 1
cerraran; 2
cerrarla; 2
cerrarlas; 1
cerrarle; 2
cerraron; 6
cerrarse; 6
cerrase; 1
cerro; 1
cerrojo; 3
cerrojos; 2
cerrándola; 1
cerrándolo; 2
cerrándose; 1
cerró; 49
certeza; 2
cerveza; 18
cervezas; 4
cesado; 1
cesaron; 3
cesto; 2
cesó; 2
ceño; 32
ceñuda; 2
ceñudamente; 2
ceñudo; 4
chal; 2
chaleco; 3
chales; 1
champiñón; 1
chamuscada; 1
chamuscando; 1
chantajea; 1
chantajes; 1
chapa; 2
chapas; 1
chapoteo; 1
chapoteos; 1
chaqueta; 8
chaqueta-bomber; 1
chaquetas; 3
chaqueó; 1
charco; 2
charla; 9
charlaba; 1
charlando; 1
charlar; 2
charlas; 2
chascos; 1
chasqueando; 2
chasqueó; 5
chasquido; 3
chavales; 1
checando; 1
checar; 2
chequeaba; 1
chequeando; 1
chequear; 1
chew; 3
chica; 19
chicas; 18
chicken; 1
chicle; 2
chico; 39
chicos; 15
chiflada; 3
chiflado; 1
chiflido; 1
chillaba; 4
chillaban; 2
chillando; 6
chillar; 3
chillarle; 1
chillaron; 2
chillido; 11
chillidos; 5
chillona; 3
chillonamente; 2
chillones; 2
chilló; 29
chimenea; 38
chimeneas; 10
china; 2
chinchetas; 1
chino; 1
chiquita; 1
chirriando; 1
chirriante; 2
chirriantemente; 1
chirriantes; 1
chirriaran; 1
chirrido; 2
chirridos; 1
chirrió; 1
chismoso; 1
chismosos; 2
chispas; 9
chispeante; 1
chispeantes; 2
chispitas; 1
chisporrotear; 1
chisporroteo; 1
chistes; 1
chistosa; 1
chivatoscopio; 1
chivatoscopios; 2
chocaban; 1
chocado; 1
chocando; 3
chocar; 3
chocara; 1
chocaron; 3
chocolate; 7
chocolates; 1
chocándolo; 1
chocó; 8
cholate; 1
choque; 2
choques; 1
chorizos; 1
chorreaba; 1
chorro; 13
chorros; 5
choza; 1
chucherias; 1
chuecas; 1
chuleta; 1
chuletas; 1
chupando; 1
cicatrices; 4
cicatriz; 79
cicatrizado; 1
ciclo; 1
ciega; 1
ciegamente; 1
ciegas; 3
ciego; 1
ciegos; 1
cielo; 38
cielos; 2
cien; 6
ciento; 4
cientos; 11
cierra; 2
cierras; 1
cierre; 4
cierres; 1
cierta; 10
ciertamente; 9
ciertas; 5
cierto; 65
ciertos; 2
ciervo; 9
ciervos; 1
cigarro; 1
cilíndrico; 1
cima; 3
cinco; 64
cincuenta; 11
cinta; 1
cintas; 2
cintura; 3
cinturilla; 1
cinturón; 3
circo; 1
circulando; 1
circular; 16
circundante; 2
circundantes; 1
circundándolo; 1
circunstancian; 1
circunstancias; 8
circúlalos; 1
ciruela; 1
cisne; 1
cita; 1
citado; 1
citarse; 1
ciudad; 3
civilizar; 1
clank; 2
claqueteo; 1
clara; 9
claramente; 53
claras; 3
claridad; 1
clarificaciones; 1
clarificador; 1
clarificó; 1
claro; 48
claros; 2
clase; 166
clases; 62
clasifica; 1
clasificado; 1
clasificados; 1
clasifiquen; 1
clavada; 1
clavadas; 1
clavado; 1
clavados; 2
clavando; 3
clavar; 1
clavaron; 3
clave; 1
clavija; 3
clavo; 1
clavó; 8
cleverest; 1
clic; 4
click; 1
clientela; 1
clima; 5
clip-clop; 1
cliqueteo; 1
club; 1
clubes; 3
clásico; 2
cláusula; 3
cm; 1
cobarde; 4
cobardía; 3
cobertor; 1
cobijados; 1
cobraron; 1
cobre; 5
cobriza; 1
cobró; 2
cocer; 1
coche; 10
coches; 6
cochinos; 1
cocida; 1
cocina; 64
cocina-sótano; 1
cocinado; 1
cocinar; 2
cocinarlos; 1
cocinas; 1
cocinándose; 1
cocodrilo; 3
codazo; 5
codazos; 2
codicia; 1
codiciosas; 1
codificados; 1
codo; 3
codos; 3
coge; 2
coged; 1
coger; 9
cogeremos; 1
cogerla; 8
cogerlas; 1
cogerle; 1
cogeré; 1
cogian; 1
cogida; 1
cogido; 6
cogidos; 1
cogiendo; 8
cogiera; 2
cogieron; 1
cogiese; 1
cogieses; 1
cogines; 1
cogió; 11
cogí; 2
cogía; 5
cogían; 2
cohete; 2
cohetes; 4
coincidencia; 7
coincidirá; 1
coincidía; 1
coincidían; 1
coja; 1
cojamos; 2
cojeaba; 1
cojeado; 1
cojeando; 4
cojeó; 1
cojines; 3
cojones; 1
cola; 20
colabora; 1
colado; 1
colapsado; 1
colapso; 1
colarse; 2
colas; 4
colchón; 3
colección; 2
colectivo; 1
colega; 2
colegas; 2
colegio; 21
coleta; 1
colgaba; 7
colgaban; 5
colgadas; 2
colgado; 9
colgadores; 1
colgados; 2
colgando; 3
colgante; 1
colgarla; 1
colgarlos; 1
colgaron; 2
colgó; 3
colibrí; 1
coliflores; 1
colinas; 2
colisión; 2
collar; 3
collares; 3
collección; 1
colmillos; 10
colmilludo; 1
colmo; 1
colocaba; 5
colocaban; 2
colocadas; 7
colocado; 7
colocando; 8
colocar; 3
colocarla; 1
colocarlas; 1
colocaron; 1
colocarse; 3
colocándolos; 1
colocándose; 1
colocándosela; 1
colocó; 21
coloquialmente; 1
color; 55
colorada; 3
colorado; 2
coloreada; 1
coloreadas; 1
coloreados; 2
colores; 9
coloretes; 1
colorido; 1
coloridos; 1
colours; 1
columna; 5
columnas; 1
columpiar; 1
columpio; 1
columpios; 1
columpiándose; 1
coléricamente; 3
colóquesela; 1
com; 1
comarcas; 1
combate; 2
combinaba; 1
combinación; 1
combinando; 1
combinen; 2
come; 1
comedor; 7
comedores; 1
comen; 1
comenta; 1
comentaba; 1
comentar; 2
comentario; 7
comentarios; 6
comentarista; 1
comento; 1
comentó; 32
comenzaba; 8
comenzaban; 1
comenzado; 9
comenzando; 3
comenzar; 15
comenzara; 5
comenzaran; 2
comenzaremos; 2
comenzaron; 14
comenzará; 1
comenzaría; 1
comenzó; 78
comer; 25
comerciales; 1
comercio; 1
comeré; 1
comes; 1
comete; 1
cometer; 1
cometido; 4
cometiendo; 1
cometió; 2
comida; 33
comidas; 1
comido; 1
comience; 1
comiencen; 1
comiendo; 7
comienzo; 8
comieron; 1
comisura; 1
comitiva; 2
comiéndose; 2
comiéndoselo; 1
como; 1066
comparaba; 1
comparada; 3
comparadas; 1
comparado; 4
comparados; 1
comparecido; 1
compartes; 1
compartido; 1
compartiendo; 3
compartieron; 1
compartimento; 2
compartimentos; 1
compartimiento; 5
compartimientos; 1
compartir; 4
comparto; 1
compartían; 1
comparó; 1
compasiva; 1
compasivo; 1
compasión; 1
compañera; 1
compañero; 19
compañeros; 26
compañía; 14
compendio; 1
compensaciones; 1
compensara; 1
competencia; 4
competente; 1
competidores; 1
competir; 1
competía; 1
competían; 1
compinches; 1
complacida; 3
complacido; 11
complacidos; 2
complaciente; 2
complació; 1
complazco; 1
complejidad; 1
complejo; 1
complejos; 2
complementaria; 1
completa; 7
completamente; 55
completar; 3
completase; 1
completo; 23
completos; 1
completó; 1
complexión; 1
complicada; 1
complicado; 5
complicar; 1
comportado; 1
comportamiento; 10
comportan; 1
comportando; 1
comportarse; 1
comportaré; 1
comportarían; 1
composiciones; 2
composición; 8
compra; 4
compraban; 1
compradores; 3
compramos; 1
comprando; 3
comprar; 8
comprarlas; 1
compraron; 3
comprarte; 1
compraré; 1
comprende; 1
comprenden; 1
comprender; 10
comprendido; 1
comprendiendo; 2
comprendió; 14
comprendía; 2
comprensiva; 2
comprensivamente; 2
comprensión; 3
comprimido; 1
comprobaciones; 1
comprobado; 2
comprobamos; 1
comprobando; 2
comprobar; 6
comprobarlo; 1
comprobó; 4
comprometer; 1
compuesta; 1
compuesto; 1
compás; 1
comunes; 1
comunicación; 4
comunicando; 1
comunicar; 2
comunicarse; 3
comunicarte; 1
comunicativos; 1
comunicándole; 1
comunicárselo; 1
comunidad; 11
comía; 2
común; 7
con; 2468
concede; 1
concedida; 1
concedió; 1
concentra; 1
concentraba; 2
concentración; 11
concentrada; 1
concentrado; 4
concentrados; 1
concentrar; 3
concentrarme; 1
concentrarse; 5
concentres; 1
concentrándonos; 1
concentrándose; 2
concentró; 1
concernientes; 1
conchos; 1
conciencia; 6
conciente; 1
concierna; 1
conciernan; 1
concierne; 1
concierto; 1
concisa; 1
conclusión; 4
concluyó; 5
concordó; 2
concreta; 1
concuerda; 1
concurriera; 1
concurrir; 1
concurso; 2
concéntrate; 2
condena; 1
condenado; 5
condenando; 1
condenaran; 1
condenarán; 1
condescendiente; 1
condicional; 4
condiciones; 10
condición; 1
conducidas; 1
conducido; 1
conducidos; 1
conduciendo; 2
conducir; 2
conducta; 1
conductor; 3
conducía; 10
conducían; 2
condujeron; 1
condujo; 6
conectada; 1
conectado; 1
conectándose; 1
conejo; 1
conexión; 5
confederación; 1
confesar; 2
confesión; 2
confesó; 1
confetti; 3
confiaba; 1
confiable; 1
confiadamente; 3
confiando; 2
confianza; 9
confiar; 6
confiara; 1
confidencial; 1
confidente; 1
confirma; 1
confirmaba; 1
confirmando; 1
confirmar; 1
confirmara; 1
confirmaría; 1
confirmarían; 1
confirmó; 2
confiscadas; 2
confiscado; 1
confiscando; 1
confiscar; 1
confisqué; 1
confite; 1
confió; 1
conforman; 1
conforme; 3
confortable; 3
confortablemente; 1
confortables; 1
confortante; 1
confrontar; 1
confrontarlos; 1
confunde; 1
confundida; 3
confundidas; 1
confundido; 11
confundiendo; 1
confundir; 3
confundirlo; 1
confundían; 1
confusamente; 1
confusión; 8
confuso; 7
confía; 3
confíe; 1
congelaban; 1
congelada; 3
congeladas; 1
congelado; 10
congelados; 1
congelante; 1
congelarse; 2
congeló; 1
congestionada; 1
conjunta; 1
conjuntamente; 2
conjunto; 5
conjurado; 1
conjurar; 1
conjurarla; 1
conjuro; 3
conjuró; 1
conmigo; 46
conmocionada; 1
conmocionado; 2
conmoción; 4
conmovedor; 1
conmovedores; 1
cono; 3
conoce; 12
conocemos; 4
conocen; 4
conocer; 7
conoceremos; 1
conocerla; 1
conocerlos; 1
conoceros; 1
conocerán; 1
conocerás; 1
conoces; 9
conocida; 4
conocidas; 1
conocido; 11
conocidos; 3
conociendo; 1
conociera; 3
conocieran; 1
conocieron; 2
conocimiento; 8
conocimientos; 5
conocimos; 1
conociéndolo; 1
conoció; 3
conocí; 2
conocía; 11
conocíamos; 1
conozca; 1
conozco; 6
conque; 1
consagrado; 1
consciencia; 1
consciente; 16
conscientes; 1
consecuencia; 1
consecuencias; 1
consegir; 1
conseguida; 1
conseguido; 16
conseguimos; 2
conseguir; 34
conseguirlas; 1
conseguirle; 1
conseguirlo; 2
conseguirlos; 1
conseguirás; 1
conseguiste; 1
conseguí; 4
consejo; 5
consejos; 5
consentido; 1
conserje; 4
conservaba; 1
conservados; 2
conservan; 1
conservar; 2
considera; 4
consideraba; 2
consideraban; 2
considerable; 3
considerablemente; 1
consideración; 1
considerado; 7
considerados; 1
consideramos; 1
consideran; 1
considerando; 11
considerarlo; 2
consideraron; 1
consideras; 1
considero; 3
consideró; 6
consiente; 2
consiga; 2
consigan; 1
consigo; 9
consigue; 3
consiguen; 2
consigues; 1
consiguiendo; 4
consiguiente; 1
consiguiera; 1
consiguieron; 5
consiguiese; 1
consiguió; 9
consistencia; 1
consistía; 2
consolación; 2
consolador; 2
consoladoramente; 2
consolarla; 1
consolarlo; 1
consolidar; 1
consoló; 1
constante; 4
constantemente; 7
constelación; 1
consternación; 1
consternado; 1
constituye; 1
construiremos; 1
construiría; 1
construírlo; 1
consuelo; 1
consultando; 4
consultar; 2
consuman; 1
consumida; 1
consumido; 4
consumirse; 1
contaba; 5
contaban; 2
contactado; 2
contactados; 1
contactar; 1
contactarlo; 1
contactarme; 1
contacte; 1
contacto; 26
contactos; 2
contado; 8
contador; 1
contagiosa; 1
contagiosas; 1
contaminado; 1
contaminarse; 1
contando; 8
contar; 18
contara; 1
contaremos; 2
contarlas; 1
contarle; 9
contarles; 6
contarlos; 1
contarme; 1
contarnos; 1
contaron; 2
contarte; 3
contará; 1
contarás; 1
contaré; 1
contaste; 1
contemos; 1
contemplaba; 3
contemplando; 8
contemplativa; 1
contemplativos; 1
contemplándola; 1
contemplándole; 2
contemplándolo; 1
contempló; 5
contendor; 1
contenedor; 2
contenedores; 1
contener; 5
contenerse; 1
contenida; 1
contenido; 7
contenidos; 3
conteniendo; 2
contenta; 4
contentarse; 1
contento; 17
contentos; 2
contenía; 9
contenían; 2
contesta; 1
contestaba; 1
contestaban; 1
contestación; 2
contestadas; 1
contestado; 1
contestando; 1
contestar; 8
contestara; 5
contestarle; 3
contestaron; 3
contesten; 1
contesto; 2
contesté; 1
contestó; 55
contexto; 1
contiene; 1
contigo; 33
contigua; 2
contiguas; 1
continua; 1
continuaba; 14
continuaban; 4
continuación; 2
continuada; 1
continuado; 1
continuamente; 6
continuando; 2
continuar; 20
continuaremos; 2
continuaron; 5
continuarían; 1
continuas; 2
continue; 1
continuidad; 1
continuo; 4
continuos; 1
continuó; 50
continúa; 2
continúe; 3
continúen; 1
contoneándose; 1
contorno; 6
contorsionó; 1
contra; 174
contra-Ministerio; 1
contra-hechizos; 1
contraatacar; 1
contrabando; 1
contraconjuro; 1
contradecirme; 1
contradecirte; 2
contradicen; 1
