; 5
normalidad; 1
nos; 1
nosotros; 3
nota; 1
noticia; 2
notificación; 1
novato; 1
novios; 1
nuestra; 1
nuestro; 1
nueva; 1
nuevas; 1
nueve; 1
nuevo; 4
nunca; 6
o; 19
obedeció; 1
obediencia; 1
obedientemente; 1
obligación; 1
obligados; 1
obligó; 1
observaban; 1
observadores; 1
observarlo; 1
observó; 3
obstinado; 1
obtenido; 1
obtuvo; 2
obvio; 1
ochenta; 1
ocultaban; 1
ocupaba; 1
ocurrencia; 1
ocurrido; 2
ocurrió; 4
ofendido; 1
oficial; 1
ofrecía; 1
ojeada; 1
ojo; 1
ojos; 16
olido; 1
olores; 1
olvida; 1
olvidada; 1
olvidado; 1
olvidara; 1
olvidó; 1
once; 1
ondeaba; 2
ondeando; 1
opaca; 1
oportunidad; 1
orden; 1
ordenaba; 1
ordenó; 1
oropéndola; 1
oscuridad; 3
oscuro; 2
otra; 4
otras; 1
otro; 3
otros; 5
oyó; 1
oía; 1
oído; 1
oídos; 1
oír; 1
pacto; 2
pacíficos; 1
padre; 21
padres; 4
pagó; 1
palabra; 5
palabras; 1
palangana; 3
paliza; 1
palpitar; 1
pan; 1
pantalones; 3
papas; 1
papel; 4
papi; 1
papillas; 1
papá; 2
paquete; 2
para; 47
pararte; 1
pararía; 1
parece; 4
parecer; 1
pareces; 2
parecida; 1
parecieron; 1
pareció; 3
parecía; 6
parecían; 4
pared; 1
paredes; 1
pareja; 1
parezca; 1
parezco; 1
parientes; 1
parque; 1
parte; 7
participar; 1
participara; 1
participó; 1
partido; 1
partícula; 1
parvulario; 5
paró; 2
pasa; 1
pasaba; 2
pasaban; 2
pasado; 3
pasajeros; 1
pasando; 1
pasar; 2
pasaremos; 1
pasarse; 1
pasaría; 1
paseando; 1
paseo; 3
pasillo; 2
paso; 6
pasó; 3
paternos; 1
pato; 1
pausa; 1
pañal; 1
pecado; 1
pecho; 1
pedido; 1
pedirle; 1
pegada; 2
pegar; 2
pegaré; 1
pelea; 2
peligroso; 1
pelo; 9
pelusilla; 1
pena; 1
penosamente; 2
pensamientos; 1
pensar; 1
pensárselo; 1
pensó; 2
penumbra; 1
peor; 1
peores; 1
pequeño; 3
pequeños; 2
perchero; 1
perder; 1
perdido; 3
perdieron; 1
perdone; 1
perfección; 1
periodístico; 1
periódicos; 1
permanecía; 1
permiso; 2
permitía; 1
pero; 25
perplejos; 1
persistió; 2
persona; 1
personas; 1
perturbarlo; 1
perverso; 1
pesar; 4
peso; 1
pesos; 2
pez; 1
pica; 1
picaba; 1
picarescos; 1
pie; 2
piel; 1
piensa; 1
pienses; 2
piernas; 1
pies; 2
pila; 1
pintoresca; 1
pista; 1
placer; 4
plan; 1
planta; 2
plantea; 1
plateado; 1
platino; 1
plomo; 2
plácida; 1
plácidamente; 1
pocas; 1
poco; 5
pocos; 2
podemos; 3
poder; 1
poderosa; 1
podido; 1
podría; 3
podrían; 2
podrías; 1
podía; 6
podían; 1
polisón; 2
pondría; 1
poner; 1
ponerme; 1
ponerse; 1
ponérselo; 1
ponía; 1
por; 68
porche; 1
porque; 10
portazo; 1
portes; 1
portó; 1
posaba; 1
poseyó; 1
posible; 2
posición; 3
postiza; 1
precedido; 1
precio; 1
preciosa; 1
preciosos; 1
precipitaban; 1
preciso; 1
preferiblemente; 1
preferida; 1
prefería; 1
prefiero; 1
preguntaba; 1
preguntarle; 1
preguntó; 14
preocupaba; 1
preocupaciones; 1
preocupado; 1
preocupó; 1
preparado; 2
presa; 1
presencia; 2
presentaba; 1
presentar; 1
presentarse; 1
presentármela; 1
presidente; 2
prestado; 1
presumiendo; 1
presumir; 1
presurosa; 1
pretencioso; 1
pretendía; 1
preuniversitario; 1
primer; 11
primera; 2
primeras; 1
primero; 3
primeros; 5
primogénito; 1
principal; 3
principio; 2
principios; 1
prisa; 2
problemas; 2
procedente; 1
procedía; 1
proceso; 1
prodigio; 2
producía; 2
producían; 1
profesional; 1
profesión; 1
profesora; 2
profesores; 1
profunda; 1
profundamente; 2
prometido; 1
prometiéndose; 1
prominente; 1
pronto; 2
pronunciada; 1
pronunciar; 1
propalada; 1
propensión; 1
propia; 1
propiedad; 1
propio; 3
propones; 1
propuesta; 1
propósito; 1
prosiguió; 1
prosperó; 1
protegido; 1
protesta; 1
protestó; 2
provocaban; 1
provocaron; 1
proyecto; 2
publicara; 1
pudiera; 1
pudieron; 1
pudo; 1
puede; 1
puedes; 1
puedo; 7
pueril; 1
puerta; 6
puertas; 1
pues; 2
puesto; 4
punto; 8
pura; 1
puro; 1
puros; 1
pusieron; 1
puso; 2
pálido; 1
pórtico; 1
público; 1
que; 275
queda; 1
quedaba; 2
quedaban; 1
quedarse; 1
quedaría; 2
quedó; 2
queja; 1
quejumbrosa; 1
quejumbrosamente; 1
quejó; 3
querer; 1
quería; 3
quienes; 2
quiera; 2
quiere; 1
quieren; 1
quiero; 4
quince; 3
quirófano; 1
quitarse; 1
quizá; 3
quién; 4
qué; 4
química; 1
rabia; 2
radiante; 1
rango; 2
raro; 2
rasgando; 1
realidad; 1
realismo; 1
rebotabas; 1
rechazada; 1
recibido; 1
recibir; 1
recibió; 4
recién; 8
recobrar; 1
recoja; 1
recompusiera; 1
reconciliarse; 1
reconfortantes; 1
recordaba; 2
recordada; 1
recordar; 1
recorrido; 1
recuerdos; 2
recuperó; 1
red; 1
referirles; 1
refiere; 1
regañadientes; 1
regreso; 1
rejuveneciendo; 1
relato; 2
relatos; 1
relevante; 1
reluciente; 1
relucientes; 1
rematando; 1
remedio; 1
remedo; 1
remilgadamente; 1
renqueando; 1
renunció; 1
reparando; 1
repararon; 1
repente; 4
repetir; 1
repetirse; 1
repetiría; 1
repitió; 3
replicó; 4
reportaba; 1
reportara; 1
repugnaba; 1
reputación; 3
reserva; 1
residenciales; 1
residía; 1
resopló; 1
respeto; 1
respiraba; 1
respirando; 1
resplandeciera; 1
respondió; 4
respuesta; 1
resto; 1
restos; 1
restregándose; 1
resultaba; 1
reventó; 1
reverencial; 1
revista; 1
revistas; 2
ridículo; 2
riendas; 1
rieron; 1
rigidez; 1
rigor; 1
rincón; 1
risa; 1
risas; 2
rizadas; 1
rió; 1
rodó; 1
roja; 1
romanticismo; 1
romper; 3
rompía; 1
romántica; 1
ronca; 1
rondaba; 1
ropa; 8
rosa; 2
rostro; 1
rostros; 1
rozaban; 1
rudimentario; 1
ruedas; 1
ruego; 1
ruina; 2
rumor; 1
rápidamente; 1
rápidos; 1
réplica; 1
sabe; 1
saben; 1
sabes; 1
sabido; 1
sabremos; 1
sabía; 1
sacados; 1
sacar; 1
sacaras; 1
sacaron; 2
sacó; 2
sala; 5
salida; 1
salido; 1
salieron; 1
salir; 1
saliéndose; 1
salió; 5
saltar; 1
salto; 2
saltos; 1
salud; 1
saludable; 2
saludó; 1
salvaje; 1
salvo; 2
salía; 1
salían; 3
sangre; 3
sans; 1
santo; 1
sastre; 1
sastrería; 1
satisfacción; 1
satisfecha; 1
scouts; 1
se; 153
secas; 1
sección; 4
secretamente; 1
secretario; 7
secreto; 2
sed; 1
seda; 1
seguiras; 1
seguirlo; 2
seguirían; 1
segundo; 3
seguras; 1
seguro; 3
seguía; 1
según; 3
seis; 3
seiscientos; 1
semana; 2
semanas; 1
sembrara; 1
semejante; 2
semejantes; 1
sempiterna; 1
sencillamente; 1
seno; 2
sensación; 2
sensiblemente; 1
sentaba; 2
sentabas; 1
sentada; 1
sentado; 1
sentados; 1
sentenció; 1
sentido; 2
sentimientos; 1
sentía; 3
septiembre; 2
septuagenario; 1
seque; 1
ser; 10
serie; 1
serio; 1
serpiente; 1
servicial; 1
servicio; 3
servían; 1
sería; 6
sesenta; 4
sesos; 1
setenta; 6
severa; 1
severamente; 3
severidad; 1
señalaba; 3
señalara; 1
señaló; 3
señor; 63
señora; 1
señoras; 1
señorita; 3
si; 24
sido; 6
siempre; 6
siendo; 3
siete; 1
siglo; 1
siguiente; 1
siguieron; 2
siguió; 3
sillas; 1
sillón; 1
simulación; 1
sin; 8
sinceros; 1
sino; 3
sintió; 6
siquiera; 1
sirvieron; 1
sitio; 3
situación; 2
sobre; 10
sobresaltó; 1
sobrios; 1
social; 4
sociedad; 3
sofocante; 1
sol; 4
sola; 1
soldaditos; 2
soldado; 1
soldados; 1
soldarse; 1
soleada; 1
solemnes; 1
solicitadas; 1
sollozar; 1
sollozó; 1
solo; 3
solución; 2
sombra; 4
sombrero; 1
sometía; 1
son; 5
sonajero; 3
sonido; 1
sonrisa; 2
sonrió; 2
sonrosados; 1
soportar; 1
sordina; 1
sorprendido; 1
soy; 5
soñolientos; 1
su; 156
suaves; 2
subir; 2
subió; 2
sudor; 2
suele; 1
suelo; 2
sueño; 3
sueños; 1
suficiente; 2
sufrir; 1
sugerirle; 1
sumisa; 1
superior; 1
superreal; 1
supervisión; 1
superó; 1
supiera; 1
suplementos; 1
suplicante; 1
supo; 2
supongo; 1
supuesto; 1
sureño; 1
surgieron; 1
sus; 29
suscitara; 1
suspiro; 1
susto; 1
susurro; 1
susurros; 1
suyo; 1
sábana; 1
sé; 4
sí; 7
sílaba; 1
sólo; 5
tal; 3
tales; 1
tallas; 1
talones; 1
tambaleándose; 1
también; 3
tan; 12
tanta; 3
tantas; 2
tanto; 3
tarde; 6
tardes; 1
tardías; 1
tareas; 1
taxi; 1
te; 7
tema; 1
temas; 1
temblando; 2
temblor; 1
temblorosa; 2
temor; 1
templada; 2
temprano; 1
temía; 1
tendencia; 1
tendió; 1
tendrías; 1
tenemos; 1
tener; 6
tenerle; 1
tenerlo; 1
tenerlos; 1
tengo; 4
tenido; 2
teniente; 1
tensión; 2
tentación; 1
tenue; 1
tenéis; 1
tenía; 10
tercer; 2
terminado; 3
terminantemente; 1
terminar; 1
terminó; 1
terrible; 3
terriblemente; 1
terror; 2
tesis; 1
teñir; 1
tibio; 1
tiempo; 5
tienda; 2
tiendas; 1
tiene; 5
tienes; 4
tijeras; 1
tijeretazos; 1
tintarse; 2
tinte; 3
tiple; 1
tirachinas; 1
tirado; 1
tiras; 2
tiró; 1
titubeando; 1
tiñeran; 1
tiñéndose; 1
tocar; 1
toda; 1
todavía; 1
todo; 7
todos; 13
tomaba; 1
tomara; 1
tomaran; 1
tomaron; 1
tomó; 1
tono; 1
tontos; 1
torcida; 1
torno; 1
touchdowns; 2
tozudez; 1
trababa; 1
trabajando; 2
trabajar; 2
trabajo; 1
tradiciones; 1
traje; 8
trajeran; 1
tramo; 1
tranquilos; 1
transcurrieron; 1
transcurrían; 1
transformación; 1
transformando; 1
transporte; 1
transportista; 1
trapo; 2
tras; 5
trasladó; 1
trastornaba; 1
trataba; 1
trataban; 1
tratarlo; 1
tratemos; 1
traído; 2
treinta; 5
tremenda; 1
tren; 2
trenes; 1
tres; 4
trigo; 2
trillizos; 1
triste; 3
tristeza; 1
trompo; 1
tronó; 1
tropel; 1
trueno; 1
tu; 4
turno; 2
tuvo; 4
términos; 1
tías; 1
tío; 3
título; 1
tú; 7
un; 147
una; 92
unas; 3
ungüento; 1
unido; 1
uniforme; 5
universidad; 4
universitarios; 2
unió; 1
uno; 3
unos; 6
usados; 1
usaría; 1
usted; 14
utilidad; 2
va; 2
vacaciones; 1
vacas; 1
vacilación; 1
vacilante; 1
vaga; 1
vagaba; 1
vagamente; 1
vago; 1
vals; 1
valía; 1
vamos; 1
variedad; 1
vas; 2
vaya; 1
ve; 1
vea; 1
veces; 5
vecindad; 1
vehemencia; 1
veinte; 4
veinticinco; 2
velada; 1
veloces; 1
vemos; 1
venas; 1
vender; 2
venganza; 2
venido; 1
ventana; 2
ventanas; 1
ventanilla; 1
venía; 3
ver; 5
veracidad; 1
veraniegos; 1
verano; 1
verdad; 4
verdadera; 3
verde; 1
vergonzoso; 1
vergüenza; 2
verle; 1
verlo; 2
verosímil; 1
vestidos; 1
vestir; 1
vestirse; 1
vestíbulo; 5
veterano; 1
vez; 11
veía; 2
viaje; 1
vida; 11
vieja; 2
viejas; 1
viejo; 3
viejos; 2
viene; 1
vientos; 1
viera; 1
vieron; 1
vigilantes; 1
vigor; 1
vio; 3
violentamente; 1
violines; 1
visita; 1
visitas; 1
vista; 1
vistió; 1
vitalidad; 2
viuda; 1
vivido; 1
vivir; 2
vivo; 1
vocal; 1
volando; 1
volumen; 1
voluminosa; 1
volver; 1
volvería; 1
volvió; 14
volvía; 1
volúmenes; 1
vosotros; 1
voy; 3
voz; 21
vuelco; 1
vuelta; 3
vuelto; 1
vulgar; 1
vulnerable; 1
walk; 1
y; 258
ya; 15
yacían; 1
yerno; 1
yo; 3
zumbar; 1
¡A; 2
¡Acompáñame; 1
¡Adiós; 1
¡Aquél; 1
¡Baje; 1
¡Clanc; 4
¡Coronel; 1
¡Creería; 1
¡Cuádrese; 1
¡Cálmese; 1
¡Debe; 1
¡Dios; 2
¡Déjatela; 2
¡Eh; 1
¡Eres; 1
¡Es; 2
¡Espera; 1
¡Inmediatamente; 1
¡Iría; 1
¡Lea; 1
¡Me; 1
¡Menudo; 1
¡Mientes; 1
¡Mira; 1
¡Mirad; 1
¡Mire; 1
¡No; 3
¡Oiga; 1
¡Os; 1
¡Pero; 2
¡Por; 1
¡Que; 2
¡Quiero; 1
¡Qué; 3
¡Rápido; 1
¡Soy; 1
¡Suba; 1
¡También; 1
¡Tenga; 1
¡Tú; 1
¡Vamos; 2
¡Y; 1
¡Ya; 2
¡y; 1
¡yo; 1
¿A; 1
¿Comprende; 1
¿Cuál; 1
¿Cómo; 5
¿Dónde; 2
¿Era; 1
¿Eres; 1
¿Es; 2
¿Estoy; 1
¿Ha; 1
¿Lo; 1
¿Los; 1
¿Mi; 1
¿Nene; 1
¿O; 1
¿Quieres; 1
¿Quién; 3
¿Qué; 11
¿Será; 1
¿Tenía; 1
¿Trillizos; 1
¿Usted; 1
¿Y; 2
¿adonde; 1
¿comprendes; 1
¿cuántas; 1
¿de; 1
¿debía; 1
¿eh; 1
¿no; 3
¿quiere; 1
¿qué; 1
¿verdad; 1
Ésa; 1
Éste; 1
árboles; 1
ásperamente; 1
él; 12
época; 1
ése; 2
ésta; 1
éste; 1
éstos; 1
éticos; 1
éxito; 2
éxitos; 1
ímprobo; 1
índice; 1
órbitas; 1
última; 3
último; 2
últimos; 1
única; 1
